# @name io.moderne.prethink.table.TestQualityIssues
# @instanceName Test quality issues
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,className,methodName,issueType,severity,language,evidence,org1,org2
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,listWorkflowInstanceActivities_illegalArgument,missing assertion,medium,java,"Test method listWorkflowInstanceActivities_illegalArgument() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,getWorkflowDefinitions,missing assertion,medium,java,"Test method getWorkflowDefinitions() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,getWorkflowDefinitions_noTokenProvidedTest,missing assertion,medium,java,"Test method getWorkflowDefinitions_noTokenProvidedTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,listWorkflowInstanceGlobalVariables,missing assertion,medium,java,"Test method listWorkflowInstanceGlobalVariables() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,listWorkflowInstanceGlobalVariables_noTokenProvidedTest,missing assertion,medium,java,"Test method listWorkflowInstanceGlobalVariables_noTokenProvidedTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,listWorkflowInstanceGlobalVariablesBadQueryParameter,missing assertion,medium,java,"Test method listWorkflowInstanceGlobalVariablesBadQueryParameter() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsApiControllerTest,listWorkflowActivities_illegalArgument,missing assertion,medium,java,"Test method listWorkflowActivities_illegalArgument() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$Deployment,test_missingToken_badRequest,missing assertion,medium,java,"Test method test_missingToken_badRequest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$StreamLog,test_streamingLogs_missingToken_badRequest,missing assertion,medium,java,"Test method test_streamingLogs_missingToken_badRequest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$StreamLog,test_streamingLogs_returnOk,missing assertion,medium,java,"Test method test_streamingLogs_returnOk() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$ActiveVersion,testTokenMissing,missing assertion,medium,java,"Test method testTokenMissing() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$ActiveVersion,testWorkflowNotFound,missing assertion,medium,java,"Test method testWorkflowNotFound() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$SecretManagement,uploadSecret,missing assertion,medium,java,"Test method uploadSecret() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$SecretManagement,secretKeyIsTooLong,missing assertion,medium,java,"Test method secretKeyIsTooLong() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$SecretManagement,secretKeyHasSpaces,missing assertion,medium,java,"Test method secretKeyHasSpaces() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$SecretManagement,removeSecret,missing assertion,medium,java,"Test method removeSecret() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$SecretManagement,getSecretMetadata,missing assertion,medium,java,"Test method getSecretMetadata() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiControllerTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiControllerTest$ActiveVersion,testActiveVersion,poor test name,low,java,"Test method testActiveVersion() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMgtApiIntegrationTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiIntegrationTest,,shared mutable state,high,java,Static mutable field 'versionToRollback' (type: java.lang.Long) in com.symphony.bdk.workflow.api.v1.controller.WorkflowsMgtApiIntegrationTest. Shared mutable state between tests causes ordering-dependent failures. Use @BeforeEach to initialize fresh instances or make the field final.,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/api/v1/controller/WorkflowsMonitoringApiIntegrationTest.java,com.symphony.bdk.workflow.api.v1.controller.WorkflowsMonitoringApiIntegrationTest,listInstancesByStatusTest,static wait,high,java,"Thread.sleep(200) in listInstancesByStatusTest(). Static waits cause flakiness on slow CI machines. Replace with Awaitility: await().atMost(5, SECONDS).until(() -> condition).",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/configuration/WorkflowFolderWatcherTest.java,com.symphony.bdk.workflow.configuration.WorkflowFolderWatcherTest,workflowAddedInFolder,static wait,high,java,"Thread.sleep(1_000) in workflowAddedInFolder(). Static waits cause flakiness on slow CI machines. Replace with Awaitility: await().atMost(5, SECONDS).until(() -> condition).",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/configuration/WorkflowFolderWatcherTest.java,com.symphony.bdk.workflow.configuration.WorkflowFolderWatcherTest,workflowRemovedFromFolder,static wait,high,java,"Thread.sleep(1_000) in workflowRemovedFromFolder(). Static waits cause flakiness on slow CI machines. Replace with Awaitility: await().atMost(5, SECONDS).until(() -> condition).",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/configuration/WorkflowFolderWatcherTest.java,com.symphony.bdk.workflow.configuration.WorkflowFolderWatcherTest,workflowModifiedInFolder,static wait,high,java,"Thread.sleep(1_000) in workflowModifiedInFolder(). Static waits cause flakiness on slow CI machines. Replace with Awaitility: await().atMost(5, SECONDS).until(() -> condition).",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/configuration/WorkflowFolderWatcherTest.java,com.symphony.bdk.workflow.configuration.WorkflowFolderWatcherTest,workflowModifiedInFolder,static wait,high,java,"Thread.sleep(1_000) in workflowModifiedInFolder(). Static waits cause flakiness on slow CI machines. Replace with Awaitility: await().atMost(5, SECONDS).until(() -> condition).",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/converter/ActivityDomainConverterTest.java,com.symphony.bdk.workflow.engine.camunda.monitoring.converter.ActivityDomainConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/converter/VariableDomainConverterTest.java,com.symphony.bdk.workflow.engine.camunda.monitoring.converter.VariableDomainConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/converter/WorkflowDomainConverterTest.java,com.symphony.bdk.workflow.engine.camunda.monitoring.converter.WorkflowDomainConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/converter/WorkflowInstDomainVersionConverterTest.java,com.symphony.bdk.workflow.engine.camunda.monitoring.converter.WorkflowInstDomainVersionConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/camunda/monitoring/repository/WorkflowCmdaApiQueryRepositoryTest.java,com.symphony.bdk.workflow.engine.camunda.monitoring.repository.WorkflowCmdaApiQueryRepositoryTest,findAll,poor test name,low,java,"Test method findAll() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/handler/variable/WorkflowEventVariableActionTest.java,com.symphony.bdk.workflow.engine.handler.variable.WorkflowEventVariableActionTest,executeTestProcessingExceptionNotThrown,broad matcher,medium,java,"setVariable(anyString(), anyString(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/secret/DefaultSecretKeeperTest.java,com.symphony.bdk.workflow.engine.secret.DefaultSecretKeeperTest,get,poor test name,low,java,"Test method get() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/secret/DefaultSecretKeeperTest.java,com.symphony.bdk.workflow.engine.secret.DefaultSecretKeeperTest,remove,poor test name,low,java,"Test method remove() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/logs/LogsStreamingAppenderTest.java,com.symphony.bdk.workflow.logs.LogsStreamingAppenderTest,isRunning,poor test name,low,java,"Test method isRunning() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/management/WorkflowManagementServiceTest.java,com.symphony.bdk.workflow.management.WorkflowManagementServiceTest,,shared mutable state,high,java,Static mutable field 'workflow' (type: com.symphony.bdk.workflow.swadl.v1.Workflow) in com.symphony.bdk.workflow.management.WorkflowManagementServiceTest. Shared mutable state between tests causes ordering-dependent failures. Use @BeforeEach to initialize fresh instances or make the field final.,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/management/WorkflowManagementServiceTest.java,com.symphony.bdk.workflow.management.WorkflowManagementServiceTest,,shared mutable state,high,java,Static mutable field 'swadlView' (type: com.symphony.bdk.workflow.api.v1.dto.SwadlView) in com.symphony.bdk.workflow.management.WorkflowManagementServiceTest. Shared mutable state between tests causes ordering-dependent failures. Use @BeforeEach to initialize fresh instances or make the field final.,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/management/converter/VersionedWorkflowConverterTest.java,com.symphony.bdk.workflow.management.converter.VersionedWorkflowConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/repository/QueryRepositoryTest.java,com.symphony.bdk.workflow.monitoring.repository.QueryRepositoryTest,findById,missing assertion,medium,java,"Test method findById() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/repository/QueryRepositoryTest.java,com.symphony.bdk.workflow.monitoring.repository.QueryRepositoryTest,findAll,missing assertion,medium,java,"Test method findAll() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/repository/QueryRepositoryTest.java,com.symphony.bdk.workflow.monitoring.repository.QueryRepositoryTest,findById,poor test name,low,java,"Test method findById() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/repository/QueryRepositoryTest.java,com.symphony.bdk.workflow.monitoring.repository.QueryRepositoryTest,findAll,poor test name,low,java,"Test method findAll() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/MonitoringServiceTest.java,com.symphony.bdk.workflow.monitoring.service.MonitoringServiceTest,listWorkflowInstanceActivities,broad matcher,medium,java,"findAllByWorkflowInstanceId(anyString(), anyString(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/MonitoringServiceTest.java,com.symphony.bdk.workflow.monitoring.service.MonitoringServiceTest,listWorkflowInstanceGlobalVars,broad matcher,medium,java,"findGlobalVarsHistoryByWorkflowInstId(anyString(), any(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/converter/ActivityInstViewConverterTest.java,com.symphony.bdk.workflow.monitoring.service.converter.ActivityInstViewConverterTest,apply_convertTask,missing assertion,medium,java,"Test method apply_convertTask() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/converter/VersionedWorkflowViewConverterTest.java,com.symphony.bdk.workflow.monitoring.service.converter.VersionedWorkflowViewConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/converter/WorkflowInstViewConverterTest.java,com.symphony.bdk.workflow.monitoring.service.converter.WorkflowInstViewConverterTest,apply,missing assertion,medium,java,"Test method apply() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/converter/WorkflowInstViewConverterTest.java,com.symphony.bdk.workflow.monitoring.service.converter.WorkflowInstViewConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/monitoring/service/converter/WorkflowViewConverterTest.java,com.symphony.bdk.workflow.monitoring.service.converter.WorkflowViewConverterTest,apply,poor test name,low,java,"Test method apply() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/scheduled/ScheduledJobsRegistryTest.java,com.symphony.bdk.workflow.scheduled.ScheduledJobsRegistryTest,scheduleJobNotNullTest,broad matcher,medium,java,"schedule(any(), any(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/scheduled/ScheduledJobsRegistryTest.java,com.symphony.bdk.workflow.scheduled.ScheduledJobsRegistryTest,scheduleJobNullTest,broad matcher,medium,java,"schedule(any(), any(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/swadl/validator/SwadlValidatorTest.java,com.symphony.bdk.workflow.swadl.validator.SwadlValidatorTest,validate,poor test name,low,java,"Test method validate() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testInvalidBER3,missing assertion,medium,java,"Test method testInvalidBER3() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testInvalidBER4,missing assertion,medium,java,"Test method testInvalidBER4() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testInvalidBER8,missing assertion,medium,java,"Test method testInvalidBER8() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testBER1,poor test name,low,java,"Test method testBER1() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testBER2,poor test name,low,java,"Test method testBER2() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testBER5,poor test name,low,java,"Test method testBER5() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testBER6,poor test name,low,java,"Test method testBER6() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testBER7,poor test name,low,java,"Test method testBER7() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/KLVPacketTest.java,com.netflix.imflibrary.KLVPacketTest,testBER9,poor test name,low,java,"Test method testBER9() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/RESTfulInterfaces/IMPValidatorFunctionalTests.java,com.netflix.imflibrary.RESTfulInterfaces.IMPValidatorFunctionalTests,cplVirtualTrackConformancePositiveTest,swallowed exception,high,java,try/catch in test method cplVirtualTrackConformancePositiveTest() swallows exceptions without fail() or assertion. Exceptions that should cause test failure are silently ignored.,Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/app/IMFTrackFileReaderTest.java,com.netflix.imflibrary.app.IMFTrackFileReaderTest,badRandomIndexPackLength,missing assertion,medium,java,"Test method badRandomIndexPackLength() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/app/IMFTrackFileReaderTest.java,com.netflix.imflibrary.app.IMFTrackFileReaderTest,badRandomIndexPackLength,broad matcher,medium,java,"getByteRange(anyLong(), anyLong(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/app/IMFUtilsTests.java,com.netflix.imflibrary.app.IMFUtilsTests,generateHashNegativeTest,missing assertion,medium,java,"Test method generateHashNegativeTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/app/MXFEssenceReaderTest.java,com.netflix.imflibrary.app.MXFEssenceReaderTest,badRandomIndexPackLength,missing assertion,medium,java,"Test method badRandomIndexPackLength() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/app/MXFEssenceReaderTest.java,com.netflix.imflibrary.app.MXFEssenceReaderTest,badRandomIndexPackLength,broad matcher,medium,java,"getByteRange(anyLong(), anyLong(), any()) uses 3 any() matchers. Overly broad matchers hide incorrect arguments. Use eq() or specific matchers for critical parameters.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/exceptions/IMFExceptionTest.java,com.netflix.imflibrary.exceptions.IMFExceptionTest,test,missing assertion,medium,java,"Test method test() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/exceptions/IMFExceptionTest.java,com.netflix.imflibrary.exceptions.IMFExceptionTest,test,poor test name,low,java,"Test method test() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/exceptions/MXFExceptionTest.java,com.netflix.imflibrary.exceptions.MXFExceptionTest,test,missing assertion,medium,java,"Test method test() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/exceptions/MXFExceptionTest.java,com.netflix.imflibrary.exceptions.MXFExceptionTest,test,poor test name,low,java,"Test method test() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st0377/HeaderPartitionTest.java,com.netflix.imflibrary.st0377.HeaderPartitionTest,partitionPackWithNoEssenceDataTest,missing assertion,medium,java,"Test method partitionPackWithNoEssenceDataTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/st2067_201/IABMXFValidationTest.java,com.netflix.imflibrary.st2067_201.IABMXFValidationTest,testValid,poor test name,low,java,"Test method testValid() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/utils/ResourceByteRangeProviderTest.java,com.netflix.imflibrary.utils.ResourceByteRangeProviderTest,negativeRangeStartTest,missing assertion,medium,java,"Test method negativeRangeStartTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/utils/ResourceByteRangeProviderTest.java,com.netflix.imflibrary.utils.ResourceByteRangeProviderTest,rangeStartGreaterThanRangeEndTest,missing assertion,medium,java,"Test method rangeStartGreaterThanRangeEndTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/utils/ResourceByteRangeProviderTest.java,com.netflix.imflibrary.utils.ResourceByteRangeProviderTest,invalidRangeEndTest,missing assertion,medium,java,"Test method invalidRangeEndTest() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,Netflix/photon,master,src/test/java/com/netflix/imflibrary/utils/UUIDHelperTest.java,com.netflix.imflibrary.utils.UUIDHelperTest,testUUIDHelperBadInput,missing assertion,medium,java,"Test method testUUIDHelperBadInput() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
