# @name org.openrewrite.table.LanguageCompositionPerFolder
# @instanceName Per-folder language composition report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,folderPath,language,fileCount,lineCount,org1,org2
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/test/java/com/symphony/bdk/spring/extension,Java,2,13,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/auth/model,Java,4,32,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-handlebars,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-jersey2/src/main/resources/META-INF/services,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/message/exception,Java,3,24,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-app-spring-boot-example,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-multi-instances-example/src/main/java/com/symphony/bdk/examples/df2,Java,2,139,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/user/constant,Java,2,51,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/datafeed/util,Java,1,65,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/extension,Java,4,91,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/test,Java,8,241,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/exception,Java,2,19,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-freemarker/src/main/resources/META-INF/services,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/auth,Java,1,56,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/version,Java,1,36,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/connection,Java,1,207,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-handlebars/src/test/resources,Plain text,3,18,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/test/java/com/symphony/bdk/spring/slash,Java,3,74,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/exception,Java,1,7,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/main/java/com/symphony/bdk/core/config/extension,Java,1,6,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter,Plain text,1,12,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/test/java/com/symphony/bdk/spring/events,Java,5,440,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-spring-boot-example/src/main/java/com/symphony/bdk/examples/spring,Java,5,125,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/main/resources/META-INF/spring,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/stream/constant,Java,1,6,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/health,Java,1,124,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/datafeed/impl,Java,8,541,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/app,Java,1,38,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-extensions,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/main/java/com/symphony/bdk/core/config,Java,2,121,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/config,Java,4,73,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/message/util,Java,4,152,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-spring-boot-example/src/main/resources,Yaml,1,9,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/version/model,Java,1,18,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/session,Java,2,41,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/service,Java,1,68,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-app-spring-boot-example/src/main/resources/static/scripts,Plain text,2,154,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config,Plain text,1,4,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-webclient/src/test/java/com/symphony/bdk/http/webclient/test,Java,2,82,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring,Java,3,76,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-app-spring-boot-example/src/main/java/com/symphony/bdk/examples/app/spring,Java,3,49,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/exception,Java,1,17,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-extensions/symphony-group-extension/src/test/java/com/symphony/bdk/ext/group,Java,4,290,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing,Java,8,197,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-spring-boot-example/src/test/java/com/symphony/bdk/examples/spring/arch,Java,1,38,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/test/resources/config,Plain text,1,3,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/test/resources/config,Parse error,1,10,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/test/resources/config,Json,4,38,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/test/resources/config,Properties,1,29,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/test/resources/config,Yaml,11,107,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/health,Java,1,52,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/client/loadbalancing,Java,4,356,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/activity,Java,5,250,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-bom,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-handlebars/src/main/java/com/symphony/bdk/template/handlebars,Java,2,52,Default,ALL
github.com,finos/symphony-bdk-java,main,templates,Plain text,4,739,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-test/symphony-bdk-test-jupiter,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/test/resources,Plain text,1,46,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/test/resources,Yaml,1,12,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/config,Yaml,2,28,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-core-examples,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/presence,Java,1,199,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter,Plain text,1,2,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-freemarker,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-extensions/symphony-group-extension,Plain text,1,63,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-extensions/symphony-group-extension,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/main/java/com/symphony/bdk/spring/service,Java,4,88,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/user,Java,2,391,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/message/model,Java,1,66,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-app-spring-boot-example/src/main/resources,Other/unknown/unparseable,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-app-spring-boot-example/src/main/resources,Yaml,1,48,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/auth/impl,Java,21,1467,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/util,Java,4,95,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/gen,Java,1,24,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/app,Java,1,76,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/datafeed,Java,7,88,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/room,Java,2,33,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/resources/META-INF/spring,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,gradle/wrapper,Other/unknown/unparseable,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,gradle/wrapper,Properties,1,6,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/presence,Java,2,92,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client,Java,1,122,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/form,Java,2,49,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-app-spring-boot-example/src/main/resources/static/css,Plain text,1,12,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-test/symphony-bdk-test-jupiter/src/main/java/com/symphony/bdk/test/mockito/matcher,Java,2,31,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-test/symphony-bdk-test-jupiter/src/main/java/com/symphony/bdk/test,Java,3,264,Default,ALL
github.com,finos/symphony-bdk-java,main,docs/_includes,Plain text,2,175,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/certs,Other/unknown/unparseable,3,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-config/src/test/resources/certs,Other/unknown/unparseable,3,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-test/symphony-bdk-test-jupiter/src/main/java/com/symphony/bdk/test/mockito,Java,1,10,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/exception,Java,2,18,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-extensions/symphony-group-extension/src/main/java/com/symphony/bdk/ext/group,Java,2,130,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-api,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-group-example/src/main/java/com/symphony/bdk/examples,Java,1,41,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/pagination/model,Java,4,45,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/exception,Java,4,82,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/resilience4j,Java,1,43,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-spring-boot-example/src/main/resources/templates,Plain text,1,12,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-spring-boot-example,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/activity/room,Java,2,66,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/activity/command,Java,5,411,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/stream,Java,1,560,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-test/symphony-bdk-test-jupiter/src/main/java/com/symphony/bdk/test/junit/jupiter,Java,4,127,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-extension-api/src/main/java/com/symphony/bdk/extension,Java,3,11,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core,Java,6,428,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/roles,Json,1,77,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/signal,Java,1,334,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-freemarker/src/test/java/com/symphony/bdk/template/freemarker,Java,1,85,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,buildSrc/src/main/groovy,Groovy,4,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/jwt,Java,2,142,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/activity/form,Java,2,71,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-core-examples/src/main/resources/proxy/withBasicAuthentication,Plain text,2,22,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-core-examples/src/main/resources/proxy/withBasicAuthentication,Docker,1,2,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-core-examples/src/main/resources/proxy/withBasicAuthentication,Yaml,2,12,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/audit_trail,Json,2,67,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/stream/util,Java,1,17,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/service,Java,1,90,Default,ALL
github.com,finos/symphony-bdk-java,main,docs/_sass/color_schemes,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/message,Json,13,344,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-api/src/main/java/com/symphony/bdk/template/api,Java,4,62,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/application,Java,1,180,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-api,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/test/java/com/symphony/bdk/spring/service,Java,1,47,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-api/src/main/java/com/symphony/bdk/http/api/tracing,Java,2,67,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-api/src/test/java/com/symphony/bdk/http/api,Java,2,100,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/disclaimer,Java,1,34,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/function,Java,2,13,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-jersey2,Groovy,1,0,Default,ALL
github.com,finos/symphony-bdk-java,main,docs/_layouts,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/res_response,Json,2,46,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/properties,Java,4,45,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-examples/bdk-core-examples/src/main/java/com/symphony/bdk/examples/activity,Java,6,168,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/service/connection/constant,Java,1,9,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/message,Java,1,534,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/resources/disclaimer,Json,2,28,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/test/java/com/symphony/bdk/core/service/message/util,Java,2,85,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry,Java,3,197,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src,Plain text,1,1,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-api/src/main/java/com/symphony/bdk/http/api,Java,11,327,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth,Java,9,90,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-http/symphony-bdk-http-webclient/src/test/java/com/symphony/bdk/http/webclient,Java,3,431,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-template/symphony-bdk-template-handlebars/src/test/java/com/symphony/bdk/template/handlebars,Java,1,47,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-test/symphony-bdk-test-jupiter/src/main/java/com/symphony/bdk/test/annotation,Java,1,16,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl,Java,24,1084,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-core-spring-boot-starter/src/main/java/com/symphony/bdk/spring/config,Java,10,631,Default,ALL
github.com,finos/symphony-bdk-java,main,.github/ISSUE_TEMPLATE,Plain text,4,103,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/util,Java,1,18,Default,ALL
github.com,finos/symphony-wdk,master,studio,Plain text,1,64,Default,ALL
github.com,finos/symphony-wdk,master,studio,Docker,1,4,Default,ALL
github.com,finos/symphony-wdk,master,studio,Groovy,1,0,Default,ALL
github.com,finos/symphony-wdk,master,studio,Yaml,2,70,Default,ALL
github.com,finos/symphony-wdk,master,,Plain text,10,1074,Default,ALL
github.com,finos/symphony-wdk,master,,Docker,1,15,Default,ALL
github.com,finos/symphony-wdk,master,,Xml,3,346,Default,ALL
github.com,finos/symphony-wdk,master,,Json,1,6,Default,ALL
github.com,finos/symphony-wdk,master,,Groovy,2,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/graph,Yaml,6,193,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/security,Java,1,104,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/handler/audit,Java,1,80,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/com/symphony/bdk/workflow/configuration,Yaml,1,9,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/swadl/validator,Java,1,60,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/expiration,Java,2,96,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/swadl/exception,Java,4,34,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/message,Yaml,27,287,Default,ALL
github.com,finos/symphony-wdk,master,.github/workflows,Yaml,6,182,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/converter,Java,4,145,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/create-workflow,Error,6,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow,Java,2,67,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/configuration,Java,9,293,Default,ALL
github.com,finos/symphony-wdk,master,postman,Json,2,437,Default,ALL
github.com,finos/symphony-wdk,master,docs,Plain text,7,3502,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/handler,Java,3,36,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/management,Java,1,220,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/resources,Properties,2,2,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/resources,Yaml,2,105,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/lang,Java,1,44,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/monitoring/repository/domain,Java,4,57,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event/id/on,Yaml,17,157,Default,ALL
github.com,finos/symphony-wdk,master,custom-activity-example,Groovy,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow,Java,34,5879,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/management,Java,2,147,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/monitoring,Yaml,10,182,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/connection,Java,6,153,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/bootstrap,Java,1,34,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/room/obo,Yaml,34,516,Default,ALL
github.com,finos/symphony-wdk,master,studio/src/main/resources/META-INF,Plain text,1,2,Default,ALL
github.com,finos/symphony-wdk,master,docs/examples,Yaml,11,280,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1/activity,Java,6,101,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/engine/secret,Java,2,70,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda/monitoring/converter,Java,6,109,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/src/wizard,Error,6,0,Default,ALL
github.com,finos/symphony-wdk,master,buildSrc,Groovy,1,0,Default,ALL
github.com,finos/symphony-wdk,master,custom-activity-example/src/main/java/org/acme/workflow,Java,2,16,Default,ALL
github.com,finos/symphony-wdk,master,studio/src/main/java/com/symphony/devsol/client,Java,4,238,Default,ALL
github.com,finos/symphony-wdk,master,studio/deployment,Yaml,5,134,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/request,Yaml,13,201,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/public,Other/unknown/unparseable,6,0,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/public,Plain text,1,11,Default,ALL
github.com,finos/symphony-wdk,master,studio/web/public,Error,1,0,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/form/invalid/swadl,Yaml,1,16,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language/src/main/java/com/symphony/bdk/workflow/swadl/v1,Java,5,139,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/shareddata,Yaml,2,24,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/com/symphony/bdk/workflow/lang,Yaml,6,58,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/attachment,Java,1,38,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/exception,Java,1,50,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/event/id/all-of,Yaml,17,311,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/debug,Yaml,2,27,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/management/repository,Java,2,26,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/scheduled,Java,1,32,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/handler/variable,Java,1,48,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/util,Yaml,3,25,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/secret,Yaml,1,7,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/java/com/symphony/bdk/workflow/configuration,Java,3,224,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/test/resources/basic/publish,Yaml,1,7,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/camunda/audit,Java,1,14,Default,ALL
github.com,finos/symphony-wdk,master,workflow-language,Groovy,1,0,Default,ALL
