# @name org.openrewrite.table.LanguageCompositionPerFile
# @instanceName Per-file language composition report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,language,sourceFileType,linesOfText,hasParseFailures,org1,org2
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/connection/RemoveConnectionExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,34,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/group/AddGroupMemberExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,31,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/group/CreateGroupExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,120,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/group/GetGroupExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,23,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/group/GetGroupsExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,48,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/group/UpdateGroupExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,85,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/GetMessageExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,24,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/GetMessagesExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,45,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/PinMessageExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,78,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/SendMessageExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,257,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/TemplateContentExtractor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,41,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/UnpinMessageExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,76,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/message/UpdateMessageExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,51,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/obo/OboExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,25,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/request/ExecuteRequestExecutor.java,Java,org.openrewrite.java.tree.J$CompilationUnit,70,false,Default,ALL
github.com,finos/symphony-wdk,master,workflow-bot-app/src/main/java/com/symphony/bdk/workflow/engine/executor/request/ExecuteRequestUtils.java,Java,org.openrewrite.java.tree.J$CompilationUnit,42,false,Default,ALL
