# @name org.openrewrite.java.dependencies.table.DependencyListReport
# @instanceName Dependency report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,buildTool,groupId,artifactId,version,dependencyGroupId,dependencyArtifactId,dependencyVersion,direct,resolutionFailure,org1,org2
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot.demos,claim-bot,10.0.4-SNAPSHOT,org.glassfish.jersey.inject,jersey-hk2,3.1.11,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot.demos,claim-bot,10.0.4-SNAPSHOT,org.glassfish.jersey.connectors,jersey-apache-connector,3.1.11,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot.demos,claim-bot,10.0.4-SNAPSHOT,org.glassfish.jersey.media,jersey-media-multipart,3.1.11,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot.demos,rooms-bot,10.0.4-SNAPSHOT,org.finos.springbot,symphony-bdk-chat-workflow-spring-boot-starter,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot.demos,rooms-bot,10.0.4-SNAPSHOT,org.finos.springbot,teams-chat-workflow-spring-boot-starter,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot,chat-workflow-coverage,10.0.4-SNAPSHOT,org.finos.springbot,chat-workflow,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot,chat-workflow-coverage,10.0.4-SNAPSHOT,org.finos.springbot,chat-workflow-testing,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot,chat-workflow-coverage,10.0.4-SNAPSHOT,org.finos.springbot,symphony-bdk-chat-workflow-spring-boot-starter,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot,chat-workflow-coverage,10.0.4-SNAPSHOT,org.finos.springbot,teams-chat-workflow-spring-boot-starter,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot,chat-workflow-coverage,10.0.4-SNAPSHOT,org.finos.springbot,entity-json,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/spring-bot,spring-bot-master,Maven,org.finos.springbot,chat-workflow-coverage,10.0.4-SNAPSHOT,org.finos.springbot,entities,10.0.4-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,com.google.code.findbugs,jsr305,3.0.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-configuration-processor,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-databind,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.mockito,mockito-junit-jupiter,5.17.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.assertj,assertj-core,3.27.7,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.junit.jupiter,junit-jupiter-engine,5.12.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.glassfish.jersey.core,jersey-client,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.glassfish.jersey.media,jersey-media-multipart,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.apache.commons,commons-lang3,3.18.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,commons-io,commons-io,2.20.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.glassfish.jersey.media,jersey-media-json-jackson,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-core-examples,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,org.freemarker,freemarker,2.3.34,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,commons-io,commons-io,2.20.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-freemarker,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-test,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-test-jupiter,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-test-spring-boot,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-web,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-webclient,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-webflux,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-webclient,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-webclient,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-webclient,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-group-example,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-group-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-group-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-group-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-app-spring-boot-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-app-spring-boot-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-app-spring-boot-example,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-security,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-multi-instances-example,3.3.0-SNAPSHOT,com.hazelcast,hazelcast,5.5.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-multi-instances-example,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-multi-instances-example,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-multi-instances-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-multi-instances-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,javax.annotation,jsr250-api,1.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,io.swagger,swagger-annotations,1.6.14,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,com.google.code.findbugs,jsr305,3.0.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-extension-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,org.apache.commons,commons-text,1.14.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-properties,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-databind,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,com.fasterxml.jackson.dataformat,jackson-dataformat-yaml,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,commons-io,commons-io,2.20.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,commons-codec,commons-codec,1.19.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-configuration-processor,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-actuator,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-web,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-app-spring-boot-starter,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-validation,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.bouncycastle,bcpkix-jdk18on,1.79,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.apache.commons,commons-text,1.14.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,javax.xml.bind,jaxb-api,2.3.1,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,javax.annotation,jsr250-api,1.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,io.github.resilience4j,resilience4j-retry,2.3.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,com.google.code.findbugs,jsr305,3.0.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,net.bytebuddy,byte-buddy,1.17.8,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,commons-io,commons-io,2.20.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.mapstruct,mapstruct,1.4.2.Final,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,io.swagger,swagger-annotations,1.6.14,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,com.fasterxml.jackson.core,jackson-databind,2.19.4,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-config,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,io.jsonwebtoken,jjwt,0.9.1,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,jakarta.ws.rs,jakarta.ws.rs-api,3.1.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-extension-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,com.brsanthu,migbase64,2.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-core,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-http-api,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-spring-boot-example,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-spring-boot-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-spring-boot-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-core-spring-boot-starter,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-spring-boot-example,3.3.0-SNAPSHOT,org.springframework.boot,spring-boot-starter-web,3.5.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-spring-boot-example,3.3.0-SNAPSHOT,org.apache.commons,commons-lang3,3.18.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,bdk-spring-boot-example,3.3.0-SNAPSHOT,org.finos.symphony.bdk.ext,symphony-group-extension,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,org.projectlombok,lombok,1.18.42,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-template-api,3.3.0-SNAPSHOT,org.slf4j,slf4j-api,2.0.17,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-extension-api,3.3.0-SNAPSHOT,org.finos.symphony.bdk,symphony-bdk-bom,3.3.0-SNAPSHOT,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-extension-api,3.3.0-SNAPSHOT,org.apiguardian,apiguardian-api,1.1.2,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.bouncycastle,bcpkix-jdk18on,1.79,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.glassfish.jersey.inject,jersey-hk2,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.glassfish.jersey.core,jersey-client,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.glassfish.jersey.media,jersey-media-multipart,3.1.11,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,org.apache.commons,commons-lang3,3.18.0,true,,Default,ALL
github.com,finos/symphony-bdk-java,main,Gradle,org.finos.symphony.bdk,symphony-bdk-http-jersey2,3.3.0-SNAPSHOT,com.google.code.findbugs,jsr305,3.0.2,true,,Default,ALL
