repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,recipe,sourceFiles,sourceFilesChanged,scanTotalTime,scanP99,scanMax,editTotalTime,editP99,editMax
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.maven.RemoveRedundantDependencyVersions",9770,142,0,0.0,0,28863816,0.99,2945286
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.JavaxManagementMonitorAPIs",1954,142,0,0.0,0,146217,0.99,890
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.gradle.ChangeDependency",3908,142,0,0.0,0,2089849,0.99,289687
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.ReplaceStringLiteralValue",1954,142,0,0.0,0,282274511,0.99,3712883
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lang.JavaLangAPIs",1954,142,0,0.0,0,107782,0.99,1120
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.maven.UpgradeDependencyVersion",7816,142,0,0.0,0,55928259,0.99,2189801
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.Jre17AgentMainPreMainPublic",1954,142,0,0.0,0,156955,0.99,320
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.gradle.UpgradeDependencyVersion",7816,142,0,0.0,0,3940511,0.99,299828
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.AddJaxbDependencies",1954,142,0,0.0,0,186498,0.99,1300
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.net.MigrateMulticastSocketSetTTLToSetTimeToLive",1954,142,0,0.0,0,3041381,0.99,43303
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.maven.UpgradePluginVersion",5862,142,0,0.0,0,4752423,0.99,804428
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.maven.ChangeDependencyGroupIdAndArtifactId",3908,142,0,0.0,0,4556922,0.99,1120427
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.ChangeMethodName",39080,142,0,0.0,0,2060717325,0.99,113856897
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lombok.UpdateLombokToJava11",1954,142,0,0.0,0,161171,0.99,1071
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.net.MigrateURLDecoderDecode",1954,142,0,0.0,0,9163759,0.99,46402
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.util.OptionalNotPresentToIsEmpty",1954,142,0,0.0,0,95724048,0.99,74282855
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionSecurityToUpdate",1954,142,0,0.0,0,65916,0.99,180
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.sql.JavaSqlAPIs",1954,142,0,0.0,0,126337,0.99,390
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.maven.UseMavenCompilerPluginReleaseConfiguration",3908,142,0,0.0,0,2626984,0.99,641798
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.Java8toJava11",1954,142,0,0.0,0,56965,0.99,120
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.net.MigrateHttpURLConnectionHttpServerErrorToHttpInternalError",1954,142,0,0.0,0,43885229,0.99,1954167
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain",1954,142,0,0.0,0,127089,0.99,750
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.MigrateXMLOutputFactoryNewInstanceToNewFactory",1954,142,0,0.0,0,89249,0.99,230
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9",1954,142,0,0.0,0,137245,0.99,841
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs",1954,142,0,0.0,0,98932,0.99,820
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.MigrateElementScanner6To9",1954,142,0,0.0,0,143375,0.99,990
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.ChangeType",31264,142,0,0.0,0,7690919890,0.99,233800651
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.maven.RemovePlugin",1954,142,0,0.0,0,1886519,0.99,834140
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.maven.RemoveManagedDependency",3908,142,0,0.0,0,2727986,0.99,688771
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart",1954,142,0,0.0,0,57909,0.99,110
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicLongArrayWeakCompareAndSetToWeakCompareAndSetPlain",1954,142,0,0.0,0,95536,0.99,260
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.AddJaxwsDependencies",1954,142,0,0.0,0,100604,0.99,600
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceArrayWeakCompareAndSetToWeakCompareAndSetPlain",1954,142,0,0.0,0,105355,0.99,290
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lang.UseTextBlocks",1954,142,0,0.0,0,247942710,0.99,2915195
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMinorToInterim",1954,142,0,0.0,0,66872,0.99,169
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart",1954,142,0,0.0,0,81576,0.99,200
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.DeprecatedLogRecordThreadID",1954,142,0,0.0,0,118374,0.99,430
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.javax.AddJaxbRuntime$AddJaxbRuntimeGradle",1954,142,0,0.0,0,783537,0.99,272186
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant",1954,142,0,0.0,0,4865345,0.99,24351
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","org.openrewrite.java.migrate.net.JavaNetAPIs",1954,142,0,0.0,0,251148,0.99,889
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.ChangeMethodAccessLevel",3948,30,0,0.0,0,27531350,0.99,170214
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.AddJaxwsRuntime",987,30,0,0.0,0,83421,0.99,260
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.net.MigrateMulticastSocketGetTTLToGetTimeToLive",987,30,0,0.0,0,42332,0.99,140
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.github.SetupJavaUpgradeJavaVersion",1974,30,0,0.0,0,152885515,0.99,18055807
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.UpgradeToJava17",987,30,0,0.0,0,35943,0.99,110
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName",987,30,0,0.0,0,72652,0.99,220
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent",987,30,0,0.0,0,1872377,0.99,39711
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.JavaVersion17",987,30,0,0.0,0,50722,0.99,290
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId",1974,30,0,0.0,0,142623,0.99,2580
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.sql.MigrateDriverManagerSetLogStream",987,30,0,0.0,0,888798,0.99,21010
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.JavaVersion11",987,30,0,0.0,0,38741,0.99,111
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.jacoco.UpgradeJaCoCoMavenPluginVersion",987,30,0,0.0,0,57571,0.99,12650
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9",987,30,0,0.0,0,66509,0.99,770
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.dependencies.ChangeDependency",1974,30,0,0.0,0,175416,0.99,610
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateXMLEventFactoryNewInstanceToNewFactory",987,30,0,0.0,0,31717,0.99,111
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums",987,30,0,0.0,0,18418154,0.99,317046
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9",987,30,0,0.0,0,59413,0.99,870
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.lombok.LombokValToFinalVar",987,30,0,0.0,0,10255582,0.99,272726
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.gradle.AddDependency",2961,30,352616092,0.99,192865187,67886196,0.99,62264435
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.UpgradeJavaVersion",1974,30,0,0.0,0,19036047,0.99,762325
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance",987,30,0,0.0,0,4726523,0.99,44601
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.dependencies.RemoveDependency",1974,30,0,0.0,0,73405,0.99,100
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9",987,30,0,0.0,0,34653,0.99,131
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.ChangePackage",987,30,0,0.0,0,22153259,0.99,3182055
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.maven.RemoveDependency",1974,30,0,0.0,0,395340,0.99,3110
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf",987,30,0,0.0,0,80850340,0.99,1698575
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.staticanalysis.InstanceOfPatternMatch",987,30,0,0.0,0,87665869,0.99,28418677
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.net.MigrateURLEncoderEncode",987,30,0,0.0,0,1861649,0.99,28621
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.lang.MigrateCharacterIsSpaceToIsWhitespace",987,30,0,0.0,0,35268,0.99,230
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.AddJaxbRuntime$AddJaxbRuntimeMaven",987,30,0,0.0,0,120203,0.99,1430
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.cobertura.RemoveCoberturaMavenPlugin",987,30,0,0.0,0,43056,0.99,370
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerWeakCompareAndSetToWeakCompareAndSetPlain",987,30,0,0.0,0,54136,0.99,220
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain",987,30,0,0.0,0,71681,0.99,240
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.ChangeMethodAccessLevel",20480,0,0,0.0,0,1377640,0.99,4050
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.AddJaxwsRuntime",5120,0,0,0.0,0,426217,0.99,8051
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.net.MigrateMulticastSocketGetTTLToGetTimeToLive",5120,0,0,0.0,0,195909,0.99,120
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.github.SetupJavaUpgradeJavaVersion",10240,0,0,0.0,0,454005128,0.99,128209638
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.UpgradeToJava17",5120,0,0,0.0,0,148198,0.99,370
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName",5120,0,0,0.0,0,230882,0.99,990
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent",5120,0,0,0.0,0,431352,0.99,1220
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.JavaVersion17",5120,0,0,0.0,0,201819,0.99,140
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId",10240,0,0,0.0,0,491079,0.99,611
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.sql.MigrateDriverManagerSetLogStream",5120,0,0,0.0,0,276359,0.99,5760
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.JavaVersion11",5120,0,0,0.0,0,225584,0.99,290
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.jacoco.UpgradeJaCoCoMavenPluginVersion",5120,0,0,0.0,0,195460,0.99,270
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9",5120,0,0,0.0,0,208596,0.99,231
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.dependencies.ChangeDependency",10240,0,0,0.0,0,901023,0.99,25412
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateXMLEventFactoryNewInstanceToNewFactory",5120,0,0,0.0,0,147290,0.99,160
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums",5120,0,0,0.0,0,478622,0.99,13321
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9",5120,0,0,0.0,0,205364,0.99,130
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.lombok.LombokValToFinalVar",5120,0,0,0.0,0,479424,0.99,1970
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.gradle.AddDependency",15360,0,0,0.0,0,17119168,0.99,30812
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.UpgradeJavaVersion",10240,0,0,0.0,0,11474217,0.99,43703
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance",5120,0,0,0.0,0,539726,0.99,4260
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.dependencies.RemoveDependency",10240,0,0,0.0,0,300214,0.99,220
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9",5120,0,0,0.0,0,148955,0.99,220
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.ChangePackage",5120,0,0,0.0,0,387556,0.99,6370
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.logging.MigrateInterfaceLoggingMXBeanToPlatformLoggingMXBean",987,30,0,0.0,0,49603,0.99,190
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold",987,30,0,0.0,0,34369,0.99,100
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateXMLInputFactoryNewInstanceToNewFactory",987,30,0,0.0,0,50740,0.99,220
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.logging.MigrateGetLoggingMXBeanToGetPlatformMXBean",987,30,0,0.0,0,2091278,0.99,29691
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature",987,30,0,0.0,0,34054,0.99,160
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.maven.RemoveDependency",10240,0,0,0.0,0,1302750,0.99,4610
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf",5120,0,0,0.0,0,567424,0.99,11031
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.staticanalysis.InstanceOfPatternMatch",5120,0,0,0.0,0,335019,0.99,1741
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.net.MigrateURLEncoderEncode",5120,0,0,0.0,0,286789,0.99,860
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.lang.MigrateCharacterIsSpaceToIsWhitespace",5120,0,0,0.0,0,167330,0.99,130
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.AddJaxbRuntime$AddJaxbRuntimeMaven",5120,0,0,0.0,0,329557,0.99,640
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.cobertura.RemoveCoberturaMavenPlugin",5120,0,0,0.0,0,179203,0.99,250
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.ChangeMethodInvocationReturnType",987,30,0,0.0,0,68176645,0.99,2787837
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.lang.StringFormatted",987,30,0,0.0,0,99182079,0.99,59677322
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.javax.MigrateSimpleAnnotationValueVisitor6To9",987,30,0,0.0,0,56691,0.99,1000
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.UseJavaUtilBase64",987,30,0,0.0,0,135892972,0.99,2972390
github.com,"spring-cloud/spring-cloud-app-broker",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-app-broker/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicBooleanWeakCompareAndSetToWeakCompareAndSetPlain",987,30,0,0.0,0,39419,0.99,150
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerWeakCompareAndSetToWeakCompareAndSetPlain",5120,0,0,0.0,0,232799,0.99,230
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain",5120,0,0,0.0,0,327305,0.99,570
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.logging.MigrateInterfaceLoggingMXBeanToPlatformLoggingMXBean",5120,0,0,0.0,0,216798,0.99,6990
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold",5120,0,0,0.0,0,143844,0.99,129
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateXMLInputFactoryNewInstanceToNewFactory",5120,0,0,0.0,0,188301,0.99,271
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.logging.MigrateGetLoggingMXBeanToGetPlatformMXBean",5120,0,0,0.0,0,365178,0.99,990
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature",5120,0,0,0.0,0,160054,0.99,140
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.ChangeMethodInvocationReturnType",5120,0,0,0.0,0,1209038,0.99,327451
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.lang.StringFormatted",5120,0,0,0.0,0,520836,0.99,910
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.javax.MigrateSimpleAnnotationValueVisitor6To9",5120,0,0,0.0,0,208005,0.99,100
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.UseJavaUtilBase64",5120,0,0,0.0,0,1039418,0.99,15761
github.com,spring-projects/sts4,main,GITHUB,"https://github.com/spring-projects/sts4/blob/main","org.openrewrite.java.migrate.concurrent.MigrateAtomicBooleanWeakCompareAndSetToWeakCompareAndSetPlain",5120,0,0,0.0,0,195549,0.99,290
