repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,sourcePath,componentType
github.com,"spring-projects/spring-data-rest",main,GITHUB,"https://github.com/spring-projects/spring-data-rest/blob/main","spring-data-rest-core/src/test/java/org/springframework/data/rest/core/domain/ProfileLoader.java","org.springframework.data.rest.core.domain.ProfileLoader"
github.com,"spring-projects/spring-data-rest",main,GITHUB,"https://github.com/spring-projects/spring-data-rest/blob/main","spring-data-rest-core/src/test/java/org/springframework/data/rest/core/domain/PersonNameValidator.java","org.springframework.data.rest.core.domain.PersonNameValidator"
github.com,"spring-projects/spring-data-rest",main,GITHUB,"https://github.com/spring-projects/spring-data-rest/blob/main","spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/RepositoryRestController.java","org.springframework.data.rest.webmvc.RepositoryRestController"
github.com,"spring-projects/spring-data-rest",main,GITHUB,"https://github.com/spring-projects/spring-data-rest/blob/main","spring-data-rest-webmvc/src/main/java/org/springframework/data/rest/webmvc/BasePathAwareController.java","org.springframework.data.rest.webmvc.BasePathAwareController"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/git/GitOperations.java","org.springframework.data.release.git.GitOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/git/GitProperties.java","org.springframework.data.release.git.GitProperties"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/model/Gpg.java","org.springframework.data.release.model.Gpg"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/documentation/DocumentationOperations.java","org.springframework.data.release.documentation.DocumentationOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/projectservice/ProjectServiceProperties.java","org.springframework.data.release.projectservice.ProjectServiceProperties"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/projectservice/ProjectServiceCommands.java","org.springframework.data.release.projectservice.ProjectServiceCommands"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/cli/SpringDataReleaseCliBannerProvider.java","org.springframework.data.release.cli.SpringDataReleaseCliBannerProvider"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/cli/SpringDataReleaseCliPromptProvider.java","org.springframework.data.release.cli.SpringDataReleaseCliPromptProvider"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/cli/ProjectConverter.java","org.springframework.data.release.cli.ProjectConverter"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/cli/TrainIterationConverter.java","org.springframework.data.release.cli.TrainIterationConverter"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/cli/TrainConverter.java","org.springframework.data.release.cli.TrainConverter"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/build/MavenRuntime.java","org.springframework.data.release.build.MavenRuntime"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/build/MavenBuildSystem.java","org.springframework.data.release.build.MavenBuildSystem"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/build/MavenProperties.java","org.springframework.data.release.build.MavenProperties"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/build/BuildOperations.java","org.springframework.data.release.build.BuildOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/build/BuildExecutor.java","org.springframework.data.release.build.BuildExecutor"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/io/IoProperties.java","org.springframework.data.release.io.IoProperties"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/io/Workspace.java","org.springframework.data.release.io.Workspace"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/CliComponent.java","org.springframework.data.release.CliComponent"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/misc/ReleaseOperations.java","org.springframework.data.release.misc.ReleaseOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/deployment/DeploymentProperties.java","org.springframework.data.release.deployment.DeploymentProperties"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/deployment/DeploymentOperations.java","org.springframework.data.release.deployment.DeploymentOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/infra/InfrastructureOperations.java","org.springframework.data.release.infra.InfrastructureOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/infra/DependencyOperations.java","org.springframework.data.release.infra.DependencyOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/issues/github/ChangelogGenerator.java","org.springframework.data.release.issues.github.ChangelogGenerator"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/issues/github/GitHubProperties.java","org.springframework.data.release.issues.github.GitHubProperties"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/issues/github/GitHubLabels.java","org.springframework.data.release.issues.github.GitHubLabels"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/issues/github/GitHub.java","org.springframework.data.release.issues.github.GitHub"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/issues/TicketOperations.java","org.springframework.data.release.issues.TicketOperations"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/utils/Logger.java","org.springframework.data.release.utils.Logger"
github.com,"spring-projects/spring-data-release",main,GITHUB,"https://github.com/spring-projects/spring-data-release/blob/main","src/main/java/org/springframework/data/release/announcement/AnnouncementOperations.java","org.springframework.data.release.announcement.AnnouncementOperations"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-common-runtime/src/main/java/com/netflix/titus/runtime/connector/kubernetes/fabric8io/Fabric8IOConnectorComponent.java","com.netflix.titus.runtime.connector.kubernetes.fabric8io.Fabric8IOConnectorComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-common-runtime/src/main/java/com/netflix/titus/runtime/connector/kubernetes/std/StdKubeConnectorComponent.java","com.netflix.titus.runtime.connector.kubernetes.std.StdKubeConnectorComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-supplementary-component/task-relocation/src/main/java/com/netflix/titus/supplementary/relocation/workflow/TaskRelocationWorkflowComponent.java","com.netflix.titus.supplementary.relocation.workflow.TaskRelocationWorkflowComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-supplementary-component/task-relocation/src/main/java/com/netflix/titus/supplementary/relocation/connector/NodeDataResolverComponent.java","com.netflix.titus.supplementary.relocation.connector.NodeDataResolverComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-common/src/main/java/com/netflix/titus/common/runtime/InternalRuntimeComponent.java","com.netflix.titus.common.runtime.InternalRuntimeComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-server-federation/src/main/java/com/netflix/titus/federation/endpoint/FederationEndpointComponent.java","com.netflix.titus.federation.endpoint.FederationEndpointComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-server-federation/src/main/java/com/netflix/titus/federation/endpoint/grpc/FederationGrpcServerComponent.java","com.netflix.titus.federation.endpoint.grpc.FederationGrpcServerComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-common-server/src/main/java/com/netflix/titus/runtime/clustermembership/activation/LeaderActivationComponent.java","com.netflix.titus.runtime.clustermembership.activation.LeaderActivationComponent"
github.com,"Netflix/titus-control-plane",master,GITHUB,"https://github.com/Netflix/titus-control-plane/blob/master","titus-common-server/src/main/java/com/netflix/titus/runtime/endpoint/metadata/CallMetadataResolveComponent.java","com.netflix.titus.runtime.endpoint.metadata.CallMetadataResolveComponent"
github.com,"spring-projects/spring-vault",main,GITHUB,"https://github.com/spring-projects/spring-vault/blob/main","spring-vault-core/src/test/java/org/springframework/vault/annotation/LeaseAwareVaultPropertySourceIntegrationTests.java","org.springframework.vault.annotation.LeaseAwareVaultPropertySourceIntegrationTests$PropertyConsumer"
github.com,"spring-projects/spring-vault",main,GITHUB,"https://github.com/spring-projects/spring-vault/blob/main","spring-vault-core/src/test/java/org/springframework/vault/demo/SecurePropertyUsage.java","org.springframework.vault.demo.SecurePropertyUsage$Client"
github.com,"spring-cloud/spring-cloud-config",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-config/blob/main","spring-cloud-config-sample/src/test/java/sample/ApplicationFailFastTests.java","sample.ApplicationFailFastTests$PropertyInjectionConfiguration"
github.com,"spring-cloud/spring-cloud-config",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-config/blob/main","spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/ssh/SshPropertyValidator.java","org.springframework.cloud.config.server.ssh.SshPropertyValidator"
github.com,"spring-cloud/spring-cloud-config",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-config/blob/main","spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/encryption/CipherResourcePropertiesEncryptor.java","org.springframework.cloud.config.server.encryption.CipherResourcePropertiesEncryptor"
github.com,"spring-cloud/spring-cloud-config",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-config/blob/main","spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/encryption/CipherEnvironmentEncryptor.java","org.springframework.cloud.config.server.encryption.CipherEnvironmentEncryptor"
github.com,"spring-cloud/spring-cloud-config",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-config/blob/main","spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/encryption/CipherResourceJsonEncryptor.java","org.springframework.cloud.config.server.encryption.CipherResourceJsonEncryptor"
github.com,"spring-cloud/spring-cloud-config",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-config/blob/main","spring-cloud-config-server/src/main/java/org/springframework/cloud/config/server/encryption/CipherResourceYamlEncryptor.java","org.springframework.cloud.config.server.encryption.CipherResourceYamlEncryptor"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-integration-tests/spring-cloud-kubernetes-k8s-client-discovery-server/src/main/java/org/springframework/cloud/kubernetes/discoveryclient/it/HeartbeatListener.java","org.springframework.cloud.kubernetes.discoveryclient.it.HeartbeatListener"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-controllers/spring-cloud-kubernetes-discoveryserver/src/main/java/org/springframework/cloud/kubernetes/discoveryserver/HeartBeatListener.java","org.springframework.cloud.kubernetes.discoveryserver.HeartBeatListener"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-integration-tests/spring-cloud-kubernetes-fabric8-client-catalog-watcher/src/main/java/org/springframework/cloud/kubernetes/fabric8/catalog/watch/HeartBeatListener.java","org.springframework.cloud.kubernetes.fabric8.catalog.watch.HeartBeatListener"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-integration-tests/spring-cloud-kubernetes-k8s-client-catalog-watcher/src/main/java/org/springframework/cloud/kubernetes/k8s/client/catalog/watcher/HeartBeatListener.java","org.springframework.cloud.kubernetes.k8s.client.catalog.watcher.HeartBeatListener"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-integration-tests/spring-cloud-kubernetes-fabric8-client-discovery/src/main/java/org/springframework/cloud/kubernetes/fabric8/client/discovery/Fabric8ApplicationDiscoveryListener.java","org.springframework.cloud.kubernetes.fabric8.client.discovery.Fabric8ApplicationDiscoveryListener"
github.com,"spring-cloud/spring-cloud-kubernetes",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-kubernetes/blob/main","spring-cloud-kubernetes-integration-tests/spring-cloud-kubernetes-k8s-client-discovery/src/main/java/org/springframework/cloud/kubernetes/k8s/client/discovery/DiscoveryApplicationListener.java","org.springframework.cloud.kubernetes.k8s.client.discovery.DiscoveryApplicationListener"
github.com,"spring-projects/spring-session-data-mongodb-examples",main,GITHUB,"https://github.com/spring-projects/spring-session-data-mongodb-examples/blob/main","spring-session-data-mongodb-traditional-boot/src/main/java/org/springframework/session/mongodb/examples/EmbeddedMongoPortLogger.java","org.springframework.session.mongodb.examples.EmbeddedMongoPortLogger"
github.com,"spring-projects/spring-security",main,GITHUB,"https://github.com/spring-projects/spring-security/blob/main","config/src/test/java/org/springframework/security/config/debug/AuthProviderDependency.java","org.springframework.security.config.debug.AuthProviderDependency"
github.com,"spring-projects/spring-security",main,GITHUB,"https://github.com/spring-projects/spring-security/blob/main","config/src/test/java/org/springframework/security/config/annotation/method/configuration/Authz.java","org.springframework.security.config.annotation.method.configuration.Authz"
github.com,"spring-projects/spring-security",main,GITHUB,"https://github.com/spring-projects/spring-security/blob/main","config/src/test/java/org/springframework/security/config/annotation/web/configuration/HandlerMappingIntrospectorCacheFilterConfigTests.java","org.springframework.security.config.annotation.web.configuration.HandlerMappingIntrospectorCacheFilterConfigTests$MvcEnabledConfig$CaptureHandlerMappingIntrospectorCache"
github.com,"spring-projects/spring-security",main,GITHUB,"https://github.com/spring-projects/spring-security/blob/main","test/src/test/java/org/springframework/security/test/context/showcase/service/HelloMessageService.java","org.springframework.security.test.context.showcase.service.HelloMessageService"
github.com,"spring-projects/spring-cli",main,GITHUB,"https://github.com/spring-projects/spring-cli/blob/main","src/main/java/org/springframework/cli/git/GitSourceRepositoryService.java","org.springframework.cli.git.GitSourceRepositoryService"
github.com,"spring-projects/spring-cli",main,GITHUB,"https://github.com/spring-projects/spring-cli/blob/main","src/main/java/org/springframework/cli/util/PackageNameUtils.java","org.springframework.cli.util.PackageNameUtils"
github.com,"spring-projects/spring-cli",main,GITHUB,"https://github.com/spring-projects/spring-cli/blob/main","src/main/java/org/springframework/cli/config/SpringCliPromptProvider.java","org.springframework.cli.config.SpringCliPromptProvider"
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","spring-cloud-gcp-autoconfigure/src/main/java/org/springframework/cloud/gcp/autoconfigure/datastore/health/DatastoreHealthIndicator.java","org.springframework.cloud.gcp.autoconfigure.datastore.health.DatastoreHealthIndicator"
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","spring-cloud-gcp-samples/spring-cloud-gcp-data-spanner-sample/src/main/java/com/example/SpannerTemplateExample.java","com.example.SpannerTemplateExample"
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","spring-cloud-gcp-samples/spring-cloud-gcp-data-spanner-sample/src/main/java/com/example/SpannerRepositoryExample.java","com.example.SpannerRepositoryExample"
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","spring-cloud-gcp-samples/spring-cloud-gcp-data-datastore-basic-sample/src/main/java/com/example/CustomPromptProvider.java","com.example.CustomPromptProvider"
github.com,"spring-projects/spring-session",main,GITHUB,"https://github.com/spring-projects/spring-session/blob/main","spring-session-samples/spring-session-sample-boot-findbyusername/src/main/java/sample/session/SessionDetailsFilter.java","sample.session.SessionDetailsFilter"
github.com,Netflix/genie,master,GITHUB,"https://github.com/Netflix/genie/blob/master","genie-web/src/main/java/com/netflix/genie/web/tasks/TasksCleanup.java","com.netflix.genie.web.tasks.TasksCleanup"
github.com,"spring-cloud/stream-applications",main,GITHUB,"https://github.com/spring-cloud/stream-applications/blob/main","functions/consumer/twitter-consumer/src/main/java/org/springframework/cloud/fn/consumer/twitter/friendship/TwitterFriendshipsConsumerProperties.java","org.springframework.cloud.fn.consumer.twitter.friendship.TwitterFriendshipsConsumerProperties"
github.com,"spring-projects/spring-data-neo4j",main,GITHUB,"https://github.com/spring-projects/spring-data-neo4j/blob/main","src/test/java/org/springframework/data/neo4j/integration/issues/events/EventsPublisherIT.java","org.springframework.data.neo4j.integration.issues.events.EventsPublisherIT$Neo4jObjectListener"
github.com,"spring-projects/spring-ws",main,GITHUB,"https://github.com/spring-projects/spring-ws/blob/main","spring-ws-core/src/main/java/org/springframework/ws/server/endpoint/annotation/Endpoint.java","org.springframework.ws.server.endpoint.annotation.Endpoint"
github.com,"spring-projects/spring-test-data-geode",main,GITHUB,"https://github.com/spring-projects/spring-test-data-geode/blob/main","spring-data-geode-test/src/main/java/org/springframework/data/gemfire/tests/objects/geode/cache/RegionDataInitializingPostProcessor.java","org.springframework.data.gemfire.tests.objects.geode.cache.RegionDataInitializingPostProcessor"
github.com,"spring-projects/spring-test-data-geode",main,GITHUB,"https://github.com/spring-projects/spring-test-data-geode/blob/main","spring-data-geode-test/src/test/java/org/springframework/data/gemfire/tests/CacheLifecycleListenerIntegrationTests.java","org.springframework.data.gemfire.tests.CacheLifecycleListenerIntegrationTests$TestCacheLifecycleListener"
github.com,"spring-projects/spring-retry",main,GITHUB,"https://github.com/spring-projects/spring-retry/blob/main","src/main/java/org/springframework/retry/annotation/RetryConfiguration.java","org.springframework.retry.annotation.RetryConfiguration"
github.com,"spring-projects/spring-retry",main,GITHUB,"https://github.com/spring-projects/spring-retry/blob/main","src/test/java/org/springframework/retry/annotation/ProxyApplicationTests.java","org.springframework.retry.annotation.ProxyApplicationTests$Service"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","samples/sample-03/src/main/java/com/example/Application.java",com.example.Listener
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","samples/sample-02/src/main/java/com/example/MultiMethods.java",com.example.MultiMethods
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$FirstTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$SecondTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$ThirdTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$FourthTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$SixthTopicDefaultDLTListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$NoRetryTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$FirstReuseRetryTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$SecondReuseRetryTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$ThirdReuseRetryTopicListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$CountDownLatchContainer"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicIntegrationTests$MyCustomDltProcessor"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicSameContainerFactoryIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicSameContainerFactoryIntegrationTests$FirstRetryableKafkaListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicSameContainerFactoryIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicSameContainerFactoryIntegrationTests$SecondRetryableKafkaListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicSameContainerFactoryIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicSameContainerFactoryIntegrationTests$BasicKafkaListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/retrytopic/RetryTopicSameContainerFactoryIntegrationTests.java","org.springframework.kafka.retrytopic.RetryTopicSameContainerFactoryIntegrationTests$CountDownLatchContainer"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/annotation/AliasPropertiesTests.java","org.springframework.kafka.annotation.AliasPropertiesTests$Config$ClassAndMethodLevelListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/annotation/AliasPropertiesTests.java","org.springframework.kafka.annotation.AliasPropertiesTests$Config$RepeatableClassAndMethodLevelListener"
github.com,"spring-projects/spring-kafka",main,GITHUB,"https://github.com/spring-projects/spring-kafka/blob/main","spring-kafka/src/test/java/org/springframework/kafka/annotation/EnableKafkaIntegrationTests.java","org.springframework.kafka.annotation.EnableKafkaIntegrationTests$Listener"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/tasks/src/main/java/demo/tasks/StateMachineCommands.java","demo.tasks.StateMachineCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/tasks/src/main/java/demo/tasks/TasksCommands.java",demo.tasks.TasksCommands
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/washer/src/main/java/demo/washer/StateMachineCommands.java","demo.washer.StateMachineCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-core/src/main/java/org/springframework/statemachine/config/EnableWithStateMachine.java","org.springframework.statemachine.config.EnableWithStateMachine"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/cdplayer/src/main/java/demo/cdplayer/StateMachineCommands.java","demo.cdplayer.StateMachineCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/cdplayer/src/main/java/demo/cdplayer/CdPlayerCommands.java","demo.cdplayer.CdPlayerCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/src/main/java/demo/AbstractStateMachineCommands.java","demo.AbstractStateMachineCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/src/main/java/demo/StateMachinePromptProvider.java","demo.StateMachinePromptProvider"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-core/src/main/java/org/springframework/statemachine/annotation/WithStateMachine.java","org.springframework.statemachine.annotation.WithStateMachine"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/persist/src/main/java/demo/persist/PersistCommands.java","demo.persist.PersistCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/persist/src/main/java/demo/persist/StateMachineCommands.java","demo.persist.StateMachineCommands"
github.com,"spring-projects/spring-statemachine",main,GITHUB,"https://github.com/spring-projects/spring-statemachine/blob/main","spring-statemachine-samples/showcase/src/main/java/demo/showcase/StateMachineCommands.java","demo.showcase.StateMachineCommands"
