repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth,dependencyGraph
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,testRuntimeClasspath,7,"org.apache.commons:commons-lang3:3.13.0
\--- io.swagger.core.v3:swagger-core-jakarta:2.2.21
     \--- org.springdoc:springdoc-openapi-starter-common:2.5.0
          \--- org.springdoc:springdoc-openapi-starter-webmvc-api:2.5.0
               \--- org.springdoc:springdoc-openapi-starter-webmvc-ui:2.5.0
                    \--- com.netflix.metacat:metacat-common:1.3.2-SNAPSHOT
                         \--- com.netflix.metacat:metacat-common-server:1.3.2-SNAPSHOT
                              \--- com.netflix.metacat:metacat-connector-jdbc:1.3.2-SNAPSHOT
                                   \--- testRuntimeClasspath"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,runtimeClasspath,3,"org.apache.commons:commons-lang3:3.13.0
\--- net.sf.dozer:dozer:5.5.1
     \--- com.netflix.metacat:metacat-common-server:1.3.2-SNAPSHOT
          \--- com.netflix.metacat:metacat-connector-jdbc:1.3.2-SNAPSHOT
               \--- runtimeClasspath"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,testRuntimeClasspath,3,"org.apache.commons:commons-lang3:3.13.0
\--- net.sf.dozer:dozer:5.5.1
     \--- com.netflix.metacat:metacat-common-server:1.3.2-SNAPSHOT
          \--- com.netflix.metacat:metacat-connector-jdbc:1.3.2-SNAPSHOT
               \--- testRuntimeClasspath"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,compileClasspath,3,"org.apache.commons:commons-lang3:3.13.0
\--- net.sf.dozer:dozer:5.5.1
     \--- com.netflix.metacat:metacat-common-server:1.3.2-SNAPSHOT
          \--- com.netflix.metacat:metacat-connector-jdbc:1.3.2-SNAPSHOT
               \--- compileClasspath"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,testCompileClasspath,3,"org.apache.commons:commons-lang3:3.13.0
\--- net.sf.dozer:dozer:5.5.1
     \--- com.netflix.metacat:metacat-common-server:1.3.2-SNAPSHOT
          \--- com.netflix.metacat:metacat-connector-jdbc:1.3.2-SNAPSHOT
               \--- testCompileClasspath"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,spotbugs,2,"org.apache.commons:commons-lang3:3.13.0
\--- org.apache.bcel:bcel:6.6.1
     \--- com.github.spotbugs:spotbugs:4.8.2
          \--- spotbugs"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,spotbugs,2,"org.apache.commons:commons-lang3:3.13.0
\--- org.apache.commons:commons-text:1.10.0
     \--- com.github.spotbugs:spotbugs:4.8.2
          \--- spotbugs"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,spotbugs,1,"org.apache.commons:commons-lang3:3.13.0
\--- com.github.spotbugs:spotbugs:4.8.2
     \--- spotbugs"
github.com,Netflix/metacat,master,GITHUB,"https://github.com/Netflix/metacat/blob/master","metacat-connector-postgresql",main,org.apache.commons,commons-lang3,3.13.0,,checkstyle,1,"org.apache.commons:commons-lang3:3.13.0
\--- com.puppycrawl.tools:checkstyle:6.11
     \--- checkstyle"
github.com,Netflix/photon,master,GITHUB,"https://github.com/Netflix/photon/blob/master",Photon,main,org.apache.commons,commons-lang3,3.8.1,,pmd,2,"org.apache.commons:commons-lang3:3.8.1
\--- net.sourceforge.pmd:pmd-core:6.55.0
     \--- net.sourceforge.pmd:pmd-java:6.55.0
          \--- pmd"
github.com,Netflix/photon,master,GITHUB,"https://github.com/Netflix/photon/blob/master",Photon,main,org.apache.commons,commons-lang3,3.8.1,,pmd,1,"org.apache.commons:commons-lang3:3.8.1
\--- net.sourceforge.pmd:pmd-java:6.55.0
     \--- pmd"
github.com,Netflix/q,master,GITHUB,"https://github.com/Netflix/q/blob/master",q,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- commons-configuration:commons-configuration:1.8
     \--- com.netflix.archaius:archaius-core:0.7.4
          \--- testRuntimeClasspath"
github.com,Netflix/q,master,GITHUB,"https://github.com/Netflix/q/blob/master",q,main,commons-lang,commons-lang,2.6,,runtimeClasspath,2,"commons-lang:commons-lang:2.6
\--- commons-configuration:commons-configuration:1.8
     \--- com.netflix.archaius:archaius-core:0.7.4
          \--- runtimeClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,6,"commons-lang:commons-lang:2.6
\--- commons-configuration:commons-configuration:1.8
     \--- com.netflix.archaius:archaius-core:0.7.6
          \--- com.netflix.netflix-commons:netflix-eventbus:0.3.0
               \--- com.netflix.eureka:eureka-client:1.7.2
                    \--- com.netflix.eureka:eureka-core:1.7.2
                         \--- com.netflix.eureka:eureka-test-utils:1.7.2
                              \--- testRuntimeClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,runtimeClasspath,4,"commons-lang:commons-lang:2.6
\--- commons-configuration:commons-configuration:1.8
     \--- com.netflix.archaius:archaius-core:0.7.5
          \--- com.netflix.netflix-commons:netflix-eventbus:0.3.0
               \--- com.netflix.eureka:eureka-client:1.7.2
                    \--- runtimeClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.ribbon:ribbon-core:2.8.0-SNAPSHOT
     \--- com.netflix.ribbon:ribbon-loadbalancer:2.8.0-SNAPSHOT
          \--- testRuntimeClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,runtimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.ribbon:ribbon-core:2.8.0-SNAPSHOT
     \--- com.netflix.ribbon:ribbon-loadbalancer:2.8.0-SNAPSHOT
          \--- runtimeClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.ribbon:ribbon-core:2.8.0-SNAPSHOT
     \--- com.netflix.ribbon:ribbon-loadbalancer:2.8.0-SNAPSHOT
          \--- testCompileClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,compileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.ribbon:ribbon-core:2.8.0-SNAPSHOT
     \--- com.netflix.ribbon:ribbon-loadbalancer:2.8.0-SNAPSHOT
          \--- compileClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- commons-configuration:commons-configuration:1.8
     \--- com.netflix.ribbon:ribbon-archaius:2.8.0-SNAPSHOT
          \--- testCompileClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,compileClasspath,1,"commons-lang:commons-lang:2.6
\--- commons-configuration:commons-configuration:1.8
     \--- compileClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,testCompileClasspath,1,"commons-lang:commons-lang:2.6
\--- com.netflix.ribbon:ribbon-archaius:2.8.0-SNAPSHOT
     \--- testCompileClasspath"
github.com,Netflix/ribbon,master,GITHUB,"https://github.com/Netflix/ribbon/blob/master",ribbon-eureka,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,1,"commons-lang:commons-lang:2.6
\--- com.netflix.ribbon:ribbon-archaius:2.8.0-SNAPSHOT
     \--- testRuntimeClasspath"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.18.0,,spotbugs,2,"org.apache.commons:commons-lang3:3.18.0
\--- org.apache.bcel:bcel:6.10.0
     \--- com.github.spotbugs:spotbugs:4.9.4
          \--- spotbugs"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.18.0,,spotbugs,2,"org.apache.commons:commons-lang3:3.18.0
\--- org.apache.commons:commons-text:1.14.0
     \--- com.github.spotbugs:spotbugs:4.9.4
          \--- spotbugs"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.18.0,,pmd,2,"org.apache.commons:commons-lang3:3.18.0
\--- net.sourceforge.pmd:pmd-core:7.16.0
     \--- net.sourceforge.pmd:pmd-ant:7.16.0
          \--- pmd"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.18.0,,spotbugs,1,"org.apache.commons:commons-lang3:3.18.0
\--- com.github.spotbugs:spotbugs:4.9.4
     \--- spotbugs"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.18.0,,pmd,1,"org.apache.commons:commons-lang3:3.18.0
\--- net.sourceforge.pmd:pmd-java:7.16.0
     \--- pmd"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.8.1,,checkstyle,4,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.commons:commons-text:1.3
     \--- org.apache.maven.doxia:doxia-core:1.12.0
          \--- org.apache.maven.doxia:doxia-module-xdoc:1.12.0
               \--- com.puppycrawl.tools:checkstyle:10.18.0
                    \--- checkstyle"
github.com,Netflix/spectator,main,GITHUB,"https://github.com/Netflix/spectator/blob/main",spectator-reg-micrometer,main,org.apache.commons,commons-lang3,3.8.1,,checkstyle,3,"org.apache.commons:commons-lang3:3.8.1
\--- org.apache.maven.doxia:doxia-core:1.12.0
     \--- org.apache.maven.doxia:doxia-module-xdoc:1.12.0
          \--- com.puppycrawl.tools:checkstyle:10.18.0
               \--- checkstyle"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",3,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.jknack:handlebars:4.0.6
     \--- com.github.jknack:handlebars-helpers:4.0.6
          \--- com.github.tomakehurst:wiremock:2.17.0
               \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestImplementationDependenciesMetadata",3,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.jknack:handlebars:4.0.6
     \--- com.github.jknack:handlebars-helpers:4.0.6
          \--- com.github.tomakehurst:wiremock:2.17.0
               \--- integTestImplementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestCompileClasspath",3,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.jknack:handlebars:4.0.6
     \--- com.github.jknack:handlebars-helpers:4.0.6
          \--- com.github.tomakehurst:wiremock:2.17.0
               \--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.jknack:handlebars:4.0.6
     \--- com.github.jknack:handlebars-helpers:4.0.6
          \--- com.github.tomakehurst:wiremock:2.17.0
               \--- testCompileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",3,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.jknack:handlebars:4.0.6
     \--- com.github.jknack:handlebars-helpers:4.0.6
          \--- com.github.tomakehurst:wiremock:2.17.0
               \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,3,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.jknack:handlebars:4.0.6
     \--- com.github.jknack:handlebars-helpers:4.0.6
          \--- com.github.tomakehurst:wiremock:2.17.0
               \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.2.0-dev.2+efd134f
     \--- com.netflix.nebula:nebula-project-plugin:12.0.0
          \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.2.0-dev.2+efd134f
     \--- com.netflix.nebula:nebula-project-plugin:12.0.0
          \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",1,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.tomakehurst:wiremock:2.17.0
     \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",1,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.tomakehurst:wiremock:2.17.0
     \--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestImplementationDependenciesMetadata",1,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.tomakehurst:wiremock:2.17.0
     \--- integTestImplementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,1,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.tomakehurst:wiremock:2.17.0
     \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestCompileClasspath",1,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.tomakehurst:wiremock:2.17.0
     \--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,1,"org.apache.commons:commons-lang3:3.12.0
\--- com.github.tomakehurst:wiremock:2.17.0
     \--- testCompileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- runtimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,compileClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- compileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"testImplementationDependenciesMetadata",0,"org.apache.commons:commons-lang3:3.12.0
\--- testImplementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestCompileClasspath",0,"org.apache.commons:commons-lang3:3.12.0
\--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testCompileClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"implementationDependenciesMetadata",0,"org.apache.commons:commons-lang3:3.12.0
\--- implementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.12.0
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-dependency-lock-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-dependency-lock-plugin/blob/main","gradle-dependency-lock-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestImplementationDependenciesMetadata",0,"org.apache.commons:commons-lang3:3.12.0
\--- integTestImplementationDependenciesMetadata"
github.com,"nebula-plugins/gradle-netflixoss-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-netflixoss-project-plugin/blob/main","gradle-netflixoss-project-plugin",main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.0.0
     \--- com.netflix.nebula:nebula-project-plugin:12.0.0
          \--- runtimeClasspath"
github.com,"nebula-plugins/gradle-netflixoss-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-netflixoss-project-plugin/blob/main","gradle-netflixoss-project-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.0.0
     \--- com.netflix.nebula:nebula-project-plugin:12.0.0
          \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-netflixoss-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-netflixoss-project-plugin/blob/main","gradle-netflixoss-project-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",2,"org.apache.commons:commons-lang3:3.12.0
\--- com.netflix.nebula:gradle-dependency-lock-plugin:16.0.0
     \--- com.netflix.nebula:nebula-project-plugin:12.0.0
          \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-netflixoss-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-netflixoss-project-plugin/blob/main","gradle-netflixoss-project-plugin",main,org.apache.commons,commons-lang3,3.12.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-netflixoss-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-netflixoss-project-plugin/blob/main","gradle-netflixoss-project-plugin",main,org.apache.commons,commons-lang3,3.12.0,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.12.0
\--- runtimeClasspath"
github.com,"nebula-plugins/gradle-netflixoss-project-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-netflixoss-project-plugin/blob/main","gradle-netflixoss-project-plugin",main,org.apache.commons,commons-lang3,3.12.0,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.12.0
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,runtimeClasspath,4,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-compress:1.26.2
     \--- org.codehaus.plexus:plexus-archiver:4.10.0
          \--- org.apache.maven:maven-archiver:3.6.3
               \--- org.vafer:jdeb:1.14
                    \--- runtimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,"integTestRuntimeClasspath",4,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-compress:1.26.2
     \--- org.codehaus.plexus:plexus-archiver:4.10.0
          \--- org.apache.maven:maven-archiver:3.6.3
               \--- org.vafer:jdeb:1.14
                    \--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,testCompileClasspath,4,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-compress:1.26.2
     \--- org.codehaus.plexus:plexus-archiver:4.10.0
          \--- org.apache.maven:maven-archiver:3.6.3
               \--- org.vafer:jdeb:1.14
                    \--- testCompileClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,testRuntimeClasspath,4,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-compress:1.26.2
     \--- org.codehaus.plexus:plexus-archiver:4.10.0
          \--- org.apache.maven:maven-archiver:3.6.3
               \--- org.vafer:jdeb:1.14
                    \--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,"integTestCompileClasspath",4,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-compress:1.26.2
     \--- org.codehaus.plexus:plexus-archiver:4.10.0
          \--- org.apache.maven:maven-archiver:3.6.3
               \--- org.vafer:jdeb:1.14
                    \--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,compileClasspath,4,"org.apache.commons:commons-lang3:3.14.0
\--- org.apache.commons:commons-compress:1.26.2
     \--- org.codehaus.plexus:plexus-archiver:4.10.0
          \--- org.apache.maven:maven-archiver:3.6.3
               \--- org.vafer:jdeb:1.14
                    \--- compileClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.14.0
\--- testRuntimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.14.0
\--- runtimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,"integTestCompileClasspath",0,"org.apache.commons:commons-lang3:3.14.0
\--- integTestCompileClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.14.0
\--- testCompileClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,"integTestRuntimeClasspath",0,"org.apache.commons:commons-lang3:3.14.0
\--- integTestRuntimeClasspath"
github.com,"nebula-plugins/gradle-ospackage-plugin",main,GITHUB,"https://github.com/nebula-plugins/gradle-ospackage-plugin/blob/main",gradle-ospackage-plugin,main,org.apache.commons,commons-lang3,3.14.0,,compileClasspath,0,"org.apache.commons:commons-lang3:3.14.0
\--- compileClasspath"
github.com,"nebula-plugins/gradle-resolution-rules",main,GITHUB,"https://github.com/nebula-plugins/gradle-resolution-rules/blob/main",gradle-resolution-rules,main,org.apache.commons,commons-lang3,3.5,,"integTestCompileClasspath",2,"org.apache.commons:commons-lang3:3.5
\--- org.apache.maven:maven-model:3.5.2
     \--- org.apache.maven.indexer:indexer-core:6.0.0
          \--- integTestCompileClasspath"
