repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,lineNumber,getCommitHash,operation,table,column
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",43,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",46,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",48,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",55,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",60,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",62,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",85,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",87,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",90,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlPagingQueryUtilsTests.java",92,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BAR,FOO
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HsqlPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",49,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",49,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",49,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,first_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,last_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,dog_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,first_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,last_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,dog_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",95,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",95,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",95,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",100,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",100,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MySqlPagingQueryProviderTests.java",100,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SybasePagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/PostgresPagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",40,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",40,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",40,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",48,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",48,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",48,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",85,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",85,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,first_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",85,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,last_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",85,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,dog_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",88,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",88,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,first_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",88,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,last_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",88,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,dog_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",94,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",94,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",94,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",99,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",99,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/MariaDBPagingQueryProviderTests.java",99,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/HibernateCursorProjectionItemReaderIntegrationTests.java",67,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,value
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/HibernateCursorProjectionItemReaderIntegrationTests.java",67,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/HibernateCursorProjectionItemReaderIntegrationTests.java",75,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,value
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/HibernateCursorProjectionItemReaderIntegrationTests.java",83,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,value
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/builder/JpaCursorItemReaderBuilderTests.java",81,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/builder/JpaCursorItemReaderBuilderTests.java",112,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/builder/JpaPagingItemReaderBuilderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/builder/JpaPagingItemReaderBuilderTests.java",119,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/builder/JdbcBatchItemWriterBuilderTests.java",135,"caa451551f544e83b314a3ea819f6edffc0cea59",UPDATE,FOO,second
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/builder/JdbcBatchItemWriterBuilderTests.java",135,"caa451551f544e83b314a3ea819f6edffc0cea59",UPDATE,FOO,third
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JpaPagingItemReaderParameterTests.java",35,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JpaPagingItemReaderCommonTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JpaPagingItemReaderCommonTests.java",52,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
