repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,sourcePath,className,lineCount,methodCount,fieldCount,wmc,lcom4,tcc,cbo,maintainabilityIndex
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/ApplicationLogListener.java","com.sap.cloudfoundry.client.facade.ApplicationLogListener",10,3,0,3,3,0.0,0,88.45943892977768
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/ApplicationServicesUpdateCallback.java","com.sap.cloudfoundry.client.facade.ApplicationServicesUpdateCallback",5,1,0,1,1,1.0,0,84.61819053717403
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudControllerClient.java","com.sap.cloudfoundry.client.facade.CloudControllerClient",698,111,0,111,111,0.0,0,82.44633906228619
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudControllerClientImpl.java","com.sap.cloudfoundry.client.facade.CloudControllerClientImpl",625,117,1,121,2,0.9325081049218981,14,74.54409515712804
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudControllerException.java","com.sap.cloudfoundry.client.facade.CloudControllerException",35,6,2,6,5,0.0,3,74.80929168777415
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudCredentials.java","com.sap.cloudfoundry.client.facade.CloudCredentials",222,19,8,19,2,0.3216374269005848,0,67.65158382469183
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudException.java","com.sap.cloudfoundry.client.facade.CloudException",17,3,0,3,3,0.0,1,78.06777687786165
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudOperationException.java","com.sap.cloudfoundry.client.facade.CloudOperationException",47,8,3,9,1,0.10714285714285714,3,73.36374170052292
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/CloudServiceBrokerException.java","com.sap.cloudfoundry.client.facade.CloudServiceBrokerException",34,6,2,6,5,0.0,3,75.08391045815233
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/Constants.java","com.sap.cloudfoundry.client.facade.Constants",12,1,2,1,1,1.0,0,76.32427618329498
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/Messages.java","com.sap.cloudfoundry.client.facade.Messages",29,1,14,1,1,1.0,0,67.96479973930944
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/ServiceBindingOperationCallback.java","com.sap.cloudfoundry.client.facade.ServiceBindingOperationCallback",5,1,0,1,1,1.0,0,84.61819053717403
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/UploadStatusCallback.java","com.sap.cloudfoundry.client.facade.UploadStatusCallback",65,10,1,10,10,0.0,0,82.13263434748201
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/ApplicationLogEntity.java","com.sap.cloudfoundry.client.facade.adapters.ApplicationLogEntity",36,6,0,6,5,0.0,1,79.12810094424664
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/ApplicationLogsResponse.java","com.sap.cloudfoundry.client.facade.adapters.ApplicationLogsResponse",9,1,0,1,1,1.0,0,79.0496852907329
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/CloudFoundryClientFactory.java","com.sap.cloudfoundry.client.facade.adapters.CloudFoundryClientFactory",118,15,3,19,3,0.009523809523809525,30,66.17785107563877
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",89,8,6,10,2,0.03571428571428571,36,61.86867824221185
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/OAuthTokenProvider.java","com.sap.cloudfoundry.client.facade.adapters.OAuthTokenProvider",18,2,1,2,1,1.0,3,69.18249843288689
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudApplication.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudApplication",54,6,2,8,1,0.0,18,65.27699359463114
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudAsyncJob.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudAsyncJob",40,5,0,5,2,0.0,11,67.15489777035707
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudBuild.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudBuild",50,6,0,6,1,0.0,15,66.02374076088066
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudDomain.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudDomain",17,2,0,2,1,0.0,5,68.24702678701638
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEntity.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEntity",61,9,1,14,5,0.027777777777777776,14,69.826468121399
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEvent.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEvent",45,4,0,6,1,0.0,9,62.22949667869773
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudPackage.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudPackage",60,8,0,10,1,0.0,20,67.944731855329
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudProcess.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudProcess",34,2,0,3,1,0.0,9,55.95613945421277
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudRoute.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudRoute",82,6,0,10,1,0.0,25,58.681848048091574
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceBinding.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceBinding",26,2,0,3,1,0.0,11,60.09747937439692
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceBroker.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceBroker",28,3,0,3,1,0.0,6,65.27202152550251
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceInstance.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceInstance",42,6,0,6,1,0.0,7,68.57972972938484
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceKey.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceKey",27,4,0,4,1,0.0,6,69.17844290220052
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceOffering.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceOffering",34,3,0,3,1,0.0,9,61.410082733937855
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServicePlan.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServicePlan",29,2,0,2,1,0.0,11,58.670589365616856
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudStack.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudStack",18,2,0,2,1,0.0,5,66.8228432996518
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudTask.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudTask",39,5,0,5,1,0.0,10,67.21635186997516
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawInstancesInfo.java","com.sap.cloudfoundry.client.facade.adapters.RawInstancesInfo",32,4,0,5,2,0.0,12,67.80240189398333
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawUserRole.java","com.sap.cloudfoundry.client.facade.adapters.RawUserRole",14,2,0,2,1,0.0,3,72.59574830605268
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawV3CloudServiceInstance.java","com.sap.cloudfoundry.client.facade.adapters.RawV3CloudServiceInstance",19,2,0,2,1,0.0,5,65.59614052491781
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ApplicationLog.java","com.sap.cloudfoundry.client.facade.domain.ApplicationLog",29,7,0,7,1,0.0,2,79.01903946370507
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/BitsData.java","com.sap.cloudfoundry.client.facade.domain.BitsData",27,2,0,2,2,0.0,0,75.20843689812924
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudApplication.java","com.sap.cloudfoundry.client.facade.domain.CloudApplication",25,4,0,4,4,0.0,0,82.50419899840783
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudAsyncJob.java","com.sap.cloudfoundry.client.facade.domain.CloudAsyncJob",23,5,0,5,5,0.0,0,85.40812156922819
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudBuild.java","com.sap.cloudfoundry.client.facade.domain.CloudBuild",56,6,0,6,6,0.0,0,78.70514971437724
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudDomain.java","com.sap.cloudfoundry.client.facade.domain.CloudDomain",12,1,0,1,1,1.0,0,74.2164601956273
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudEntity.java","com.sap.cloudfoundry.client.facade.domain.CloudEntity",22,4,0,4,3,0.0,1,80.47500893343742
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudEvent.java","com.sap.cloudfoundry.client.facade.domain.CloudEvent",43,5,0,5,5,0.0,2,76.43536945711811
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudJob.java","com.sap.cloudfoundry.client.facade.domain.CloudJob",44,3,0,3,3,0.0,0,74.42318538417986
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudMetadata.java","com.sap.cloudfoundry.client.facade.domain.CloudMetadata",25,5,0,5,5,0.0,3,81.17575234862254
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudOrganization.java","com.sap.cloudfoundry.client.facade.domain.CloudOrganization",12,1,0,1,1,1.0,0,74.2164601956273
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudPackage.java","com.sap.cloudfoundry.client.facade.domain.CloudPackage",47,4,0,4,4,0.0,6,76.52372953359023
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudProcess.java","com.sap.cloudfoundry.client.facade.domain.CloudProcess",30,9,0,9,9,0.0,0,88.45943892977768
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudRoute.java","com.sap.cloudfoundry.client.facade.domain.CloudRoute",73,13,0,21,6,0.0,4,72.99691121059342
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudServiceBinding.java","com.sap.cloudfoundry.client.facade.domain.CloudServiceBinding",20,4,0,4,4,0.0,0,84.61819053717403
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudServiceBroker.java","com.sap.cloudfoundry.client.facade.domain.CloudServiceBroker",24,5,0,5,5,0.0,0,85.00492522210276
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudServiceInstance.java","com.sap.cloudfoundry.client.facade.domain.CloudServiceInstance",45,12,0,13,11,0.0,2,83.53274496138152
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudServiceKey.java","com.sap.cloudfoundry.client.facade.domain.CloudServiceKey",22,4,0,4,4,0.0,0,83.71525199165937
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudServiceOffering.java","com.sap.cloudfoundry.client.facade.domain.CloudServiceOffering",38,10,0,10,10,0.0,0,87.21811854908545
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudServicePlan.java","com.sap.cloudfoundry.client.facade.domain.CloudServicePlan",30,7,0,7,7,0.0,0,86.07856539869542
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudSpace.java","com.sap.cloudfoundry.client.facade.domain.CloudSpace",15,2,0,2,2,0.0,0,80.77694214457037
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudStack.java","com.sap.cloudfoundry.client.facade.domain.CloudStack",15,2,0,2,2,0.0,0,80.77694214457037
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudTask.java","com.sap.cloudfoundry.client.facade.domain.CloudTask",53,5,0,5,5,0.0,0,77.49951180227372
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/Derivable.java","com.sap.cloudfoundry.client.facade.domain.Derivable",6,1,0,1,1,1.0,0,82.89093368333656
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/DockerCredentials.java","com.sap.cloudfoundry.client.facade.domain.DockerCredentials",11,2,0,2,2,0.0,0,83.71525199165937
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/DockerData.java","com.sap.cloudfoundry.client.facade.domain.DockerData",15,3,0,3,3,0.0,0,84.61819053717403
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/DockerInfo.java","com.sap.cloudfoundry.client.facade.domain.DockerInfo",12,2,0,2,2,0.0,0,82.89093368333656
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/DropletInfo.java","com.sap.cloudfoundry.client.facade.domain.DropletInfo",14,2,0,2,2,0.0,1,81.43055882181517
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ErrorDetails.java","com.sap.cloudfoundry.client.facade.domain.ErrorDetails",18,3,0,3,3,0.0,1,82.89093368333656
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/HealthCheckType.java","com.sap.cloudfoundry.client.facade.domain.HealthCheckType",9,1,0,1,1,1.0,2,70.71304994156309
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/InstanceInfo.java","com.sap.cloudfoundry.client.facade.domain.InstanceInfo",11,2,0,2,2,0.0,0,83.71525199165937
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/InstanceState.java","com.sap.cloudfoundry.client.facade.domain.InstanceState",15,1,0,3,1,1.0,1,61.44315069036696
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/InstancesInfo.java","com.sap.cloudfoundry.client.facade.domain.InstancesInfo",12,1,0,1,1,1.0,2,70.00082822029196
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/Lifecycle.java","com.sap.cloudfoundry.client.facade.domain.Lifecycle",13,2,0,2,2,0.0,0,82.13263434748201
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/LifecycleType.java","com.sap.cloudfoundry.client.facade.domain.LifecycleType",11,1,0,1,1,1.0,2,68.81195914244796
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/RouteDestination.java","com.sap.cloudfoundry.client.facade.domain.RouteDestination",21,5,0,5,5,0.0,0,86.26995946801928
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/SecurityGroupRule.java","com.sap.cloudfoundry.client.facade.domain.SecurityGroupRule",22,6,0,6,6,0.0,0,87.55650038426303
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ServiceCredentialBindingOperation.java","com.sap.cloudfoundry.client.facade.domain.ServiceCredentialBindingOperation",79,6,0,6,6,0.0,7,63.10403518297131
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ServiceOperation.java","com.sap.cloudfoundry.client.facade.domain.ServiceOperation",108,9,3,16,3,0.4166666666666667,6,64.78770792582583
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ServicePlanVisibility.java","com.sap.cloudfoundry.client.facade.domain.ServicePlanVisibility",10,1,0,1,1,1.0,2,70.59565800357515
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/Staging.java","com.sap.cloudfoundry.client.facade.domain.Staging",68,12,0,13,11,0.0,1,80.17747027301104
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/Upload.java","com.sap.cloudfoundry.client.facade.domain.Upload",12,2,0,2,2,0.0,0,82.89093368333656
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/UserRole.java","com.sap.cloudfoundry.client.facade.domain.UserRole",28,2,2,3,2,0.0,5,63.2293792189354
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/dto/ApplicationToCreateDto.java","com.sap.cloudfoundry.client.facade.dto.ApplicationToCreateDto",27,7,0,7,7,0.0,0,87.07671765229588
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/OAuth2AccessTokenWithAdditionalInfo.java","com.sap.cloudfoundry.client.facade.oauth2.OAuth2AccessTokenWithAdditionalInfo",30,5,2,5,1,0.4,3,74.6651901136938
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/OAuthClient.java","com.sap.cloudfoundry.client.facade.oauth2.OAuthClient",109,11,7,19,3,0.2727272727272727,29,64.28507990404141
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/Oauth2AccessTokenResponse.java","com.sap.cloudfoundry.client.facade.oauth2.Oauth2AccessTokenResponse",25,7,0,7,7,0.0,0,87.80582225253289
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/TokenFactory.java","com.sap.cloudfoundry.client.facade.oauth2.TokenFactory",66,6,10,11,1,0.0,20,62.897946341760345
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerResponseErrorHandler.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerResponseErrorHandler",62,7,0,14,1,0.0,14,65.17532047703179
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClient.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClient",226,109,0,109,109,0.0,0,92.95740859877259
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientFactory.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientFactory",56,11,1,11,1,0.0,11,73.12428674961352
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",2355,265,6,339,14,0.12312750142938822,291,65.1634057751418
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudSpaceClient.java","com.sap.cloudfoundry.client.facade.rest.CloudSpaceClient",101,7,5,11,3,0.14285714285714285,35,57.79906416174618
