repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,type
github.com,"ekino/gradle-docker-plugin",master,"src/test/kotlin/com/ekino/oss/gradle/plugin/docker/DockerPluginTest.kt",CompilationUnit
github.com,"ekino/gradle-docker-plugin",master,"src/test/kotlin/com/ekino/oss/gradle/plugin/docker/GradleVersionsCompatibilityTest.kt",CompilationUnit
github.com,"JetBrains/intellij-sdk-docs",main,"code_samples/kotlin_demo/src/main/kotlin/org/intellij/sdk/kotlin/HelloAction.kt",PlainText
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/ProjectValues.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/TestCoverageOverrides.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/Dependencies.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/helpers/Javadoc.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/helpers/Test.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/helpers/Idea.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/helpers/Pom.kt",Quark
github.com,"launchdarkly/java-sdk-common",main,"buildSrc/src/main/kotlin/helpers/Jacoco.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/Projects.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/MavenPoms.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/spigot/PixelOutlawSpigotBuildToolsExtension.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/spigot/DownloadSpigotBuildToolsTask.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/spigot/RunSpigotBuildToolsTask.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/spigot/PixelOutlawSpigotBuildToolsGradlePlugin.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"pixeloutlaw-gradle-plugin/src/main/kotlin/io/pixeloutlaw/gradle/PixelOutlawGradlePlugin.kt",Quark
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,"sample-kotlin/src/main/kotlin/io/pixeloutlaw/Example.kt",CompilationUnit
github.com,segler-alex/RadioDroid,master,"app/src/test/java/net/programmierecke/radiodroid2/UtilsTest.kt",Quark
github.com,segler-alex/RadioDroid,master,"app/src/play/java/net/programmierecke/radiodroid2/CastHandler.kt",Quark
github.com,segler-alex/RadioDroid,master,"app/src/main/java/net/programmierecke/radiodroid2/utils/TvChannelManager.kt",Quark
github.com,segler-alex/RadioDroid,master,"app/src/main/java/net/programmierecke/radiodroid2/station/StationPopupMenu.kt",Quark
github.com,"ShikaSD/kotlin-dagger-reflect-compiler",master,"compiler/gradle-plugin/src/main/kotlin/me/shika/DaggerReflectCompilerPlugin.kt",CompilationUnit
github.com,"ShikaSD/kotlin-dagger-reflect-compiler",master,"integration/src/main/kotlin/SomeComponent.kt",CompilationUnit
github.com,"ShikaSD/kotlin-dagger-reflect-compiler",master,"integration/src/main/kotlin/SomeComponent2.kt",CompilationUnit
github.com,"ShikaSD/kotlin-dagger-reflect-compiler",master,"integration/src/main/kotlin/folder/SomeComponent3.kt",CompilationUnit
github.com,"ShikaSD/kotlin-dagger-reflect-compiler",master,"integration/src/test/kotlin/TestComponent.kt",CompilationUnit
github.com,"stacks-network/blockstack-android",master,"example/src/test/java/org/blockstack/android/ExampleUnitTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example/src/main/java/org/blockstack/android/MainActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example/src/androidTest/java/org/blockstack/android/MainActivityTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/test/java/org/blockstack/android/sdk/SignatureTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/test/java/org/blockstack/android/sdk/Crockford32Test.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/test/java/org/blockstack/android/sdk/ScopesUnitTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/test/java/org/blockstack/android/sdk/extensions/AddressesTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/BlockstackSession.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/PutFileOptions.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/DeleteFileOptions.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/ProfileTokenPair.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/CipherObject.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/SessionData.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/BlockstackConfig.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/ZoneFile.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/GetFileOptions.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/ProfileToken.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/Entity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/Profile.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/BlockstackAccount.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/BlockstackIdentity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/CryptoOptions.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/network/AccountStatus.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/network/NameInfo.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/network/NamespaceInfo.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/network/Denomination.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/Proof.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/UserData.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/SignatureObject.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/Hub.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/model/GaiaHubConfig.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/AppLinkVerifier.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/Network.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/Result.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/SigningAlgorithm.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/DIDs.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/ecies/Signature.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/ecies/EncryptionColendi.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/Blockstack.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/ZoneFile.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/BlockstackConnect.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/BlockstackSignIn.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/SessionStore.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/Errors.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/extensions/Crockford32.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/extensions/Addresses.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/ui/BlockstackSignInButton.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/ui/BlockstackConnectActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/ui/ConnectHowItWorksActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/Scopes.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/main/java/org/blockstack/android/sdk/Defaults.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackSessionAuthProfileTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/test/TestActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/NetworkTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/HubTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackSignInTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackSessionStorageTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/AppLinkVerifierTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackSessionTokenTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackSessionStorageOfflineTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/EncryptionColendiKotlinTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/ZoneFileTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackSessionCompanionTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/EncryptionColendiLibTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdk/src/androidTest/java/org/blockstack/android/sdk/BlockstackTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-multi-activities/src/main/java/org/blockstack/android/DefaultConfig.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-multi-activities/src/main/java/org/blockstack/android/AccountActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-multi-activities/src/main/java/org/blockstack/android/CipherActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-multi-activities/src/main/java/org/blockstack/android/MainActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-multi-activities/src/androidTest/java/org/blockstack/android/ExampleInstrumentedTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-service/src/main/java/org/blockstack/android/Config.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-service/src/main/java/org/blockstack/android/BlockstackService.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-service/src/main/java/org/blockstack/android/MainActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"example-service/src/androidTest/java/org/blockstack/android/ExampleInstrumentedTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/BlockstackSession2EncryptionTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/test/TestActivity.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/BlockstackSession2StorageTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/BlockstackSession2AuthTest.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/j2v8/Network.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/j2v8/BlockstackSessionJ2V8.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/j2v8/Console.kt",Quark
github.com,"stacks-network/blockstack-android",master,"blockstack-sdktest/src/androidTest/java/org/blockstack/android/sdktest/BlockstackSignInWithBrowserTest.kt",Quark
github.com,"nbsp-team/MaterialFilePicker",master,"app/src/main/java/com/nbsp/materialfilepicker/sample/SampleFragment.kt",Quark
github.com,"nbsp-team/MaterialFilePicker",master,"app/src/main/java/com/nbsp/materialfilepicker/sample/MainActivity.kt",Quark
github.com,"GoogleCloudPlatform/java-docs-samples",main,"appengine-java11/kotlin-ktor/test/ApplicationTest.kt",Quark
github.com,"GoogleCloudPlatform/java-docs-samples",main,"appengine-java11/kotlin-ktor/src/test/ApplicationTest.kt",Quark
github.com,"GoogleCloudPlatform/java-docs-samples",main,"appengine-java11/kotlin-ktor/src/main/kotlin/com/example/appengine/Application.kt",Quark
github.com,"GoogleCloudPlatform/java-docs-samples",main,"functions/helloworld/kotlin-helloworld/src/main/kotlin/functions/KotlinHelloWorld.kt",Quark
github.com,"GoogleCloudPlatform/java-docs-samples",main,"functions/helloworld/kotlin-hello-pubsub/src/main/kotlin/functions/eventpojos/PubsubMessage.kt",Quark
github.com,"GoogleCloudPlatform/java-docs-samples",main,"functions/helloworld/kotlin-hello-pubsub/src/main/kotlin/functions/KotlinHelloBackground.kt",Quark
github.com,taoweiji/KVStorage,master,"example/src/test/java/com/taoweiji/kvstorage/example/ExampleUnitTest.kt",Quark
github.com,taoweiji/KVStorage,master,"example/src/main/java/com/taoweiji/kvstorage/example/BrowsingHistory.kt",Quark
github.com,taoweiji/KVStorage,master,"example/src/main/java/com/taoweiji/kvstorage/example/MainActivity.kt",Quark
github.com,taoweiji/KVStorage,master,"example/src/androidTest/java/com/taoweiji/kvstorage/ExampleInstrumentedTest.kt",Quark
github.com,jitpack/android-example,master,"library/src/main/kotlin/io/jitpack/api/JitPack.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/test/kotlin/com/a65apps/changelog/ChangelogPluginSpecification.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/test/kotlin/com/a65apps/changelog/Utils.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/test/kotlin/com/a65apps/changelog/presentation/mustache/MustacheRendererSpecification.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/test/kotlin/com/a65apps/changelog/domain/model/ChangelogModelSpecification.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/LogOrder.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/ChangelogExtension.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/ChangelogPlugin.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/data/repository/GitRootEntryRepository.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/data/repository/GitLogEntriesRepository.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/data/repository/FileRepository.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/ChangelogTask.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/presentation/mustache/MustacheRenderer.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/presentation/Renderer.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/model/ChangelogModel.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/entity/Request.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/entity/JobInfo.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/entity/ChangelogEntry.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/entity/Changelog.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/repository/IoRepository.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/repository/LogEntriesRepository.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/repository/RootEntryRepository.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/domain/ChangelogInteractor.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/di/PluginContainer.kt",Quark
github.com,"goblinr/git-changelog-gradle-plugin",master,"plugin/src/main/kotlin/com/a65apps/changelog/utils/GitUtils.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/ImageViewExtPage.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/LiveDataBusDemo.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/PlayerFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/RecyclerViewExtDemo.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/UploaderFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/TempFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/FragmentExtPage.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/ViewPager2Demo.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/UserDiffCallback.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/ViewExtPage.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/SpanExtPage.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/HttpExtFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/fragment/BaseFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/AndroidKtxApp.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/vm/UserVM.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/vm/TestVM.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/vm/AppVM.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/notification/NotificationClickService.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/notification/NotificationDemo.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/entity/User.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/entity/PageInfo.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/RingtoneTool.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/popup/TestPopup.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/MyWebview.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/blibli/CustomCoordinatorLayout.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/blibli/BlibliFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/blibli/BlibliVideoActivity.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/DemoActivity.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/WelcomeActivity.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/MainActivity.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"app/src/main/java/com/lxj/androidktxdemo/DemoFragment.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/OkExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/SmartInterceptor.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/cookie/PersistentCookieStore.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/cookie/SerializableHttpCookie.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/HttpCallback.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/RequestWrapper.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/HttpExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/HttpLogInterceptor.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/okhttp/AuthRefreshTokenInterceptor.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/DirManager.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/VersionUpdateUtil.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/CountDownWorker.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/SafeLayoutManager.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/FixClickSpanTouchListener.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/RecyclerViewDivider.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/util/SuperGlideTransformation.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/BannerExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/DrawableExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/SpanExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/XPopupExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/FileExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/MMKVExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/HashExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/StateLayoutExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/ViewExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/CoroutineExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/DateTimeExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/ImageViewExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/SharedPrefExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/ViewPagerExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/StringExt.kt",Quark
github.com,li-xiaojun/AndroidKTX,androidx,"library/src/main/java/com/lxj/androidktx/core/CollectionExt.kt",Quark
