repositoryOrigin,repositoryPath,repositoryBranch,buildToolType,buildToolVersion,lstSerializerVersion,timestampEpochMillis,timestampUtc
github.com,"spring-projects/spring-tuple",master,Maven,1.7.1,1.33.1,1691902692637,2023-08-13T04:58:12.637Z
github.com,"spring-projects/spring-tuple",master,Maven,1.7.1,1.33.1,1691902696906,2023-08-13T04:58:16.906Z
github.com,"spring-projects/spring-tuple",master,Maven,1.7.1,1.33.1,1691902705496,2023-08-13T04:58:25.496Z
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882832398,"2023-08-12T23:27:12.398173355Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882805094,"2023-08-12T23:26:45.094639266Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882758111,"2023-08-12T23:25:58.111923355Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882681458,"2023-08-12T23:24:41.458129366Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882913418,"2023-08-12T23:28:33.418653303Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882784085,"2023-08-12T23:26:24.085784488Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882721361,"2023-08-12T23:25:21.361398968Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882613759,"2023-08-12T23:23:33.759901779Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882860134,"2023-08-12T23:27:40.134015005Z"
github.com,"spring-projects/spring-session-data-geode",main,Gradle,1.2.6,1.33.1,1691882885501,"2023-08-12T23:28:05.501493208Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902974094,"2023-08-13T05:02:54.094833489Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902849574,"2023-08-13T05:00:49.574635322Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691903041955,"2023-08-13T05:04:01.955751239Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691903018758,"2023-08-13T05:03:38.758071573Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902893103,"2023-08-13T05:01:33.103499776Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902912081,"2023-08-13T05:01:52.081145626Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691903032506,"2023-08-13T05:03:52.506732841Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902762217,"2023-08-13T04:59:22.217760765Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902802660,"2023-08-13T05:00:02.660736952Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902553165,"2023-08-13T04:55:53.165274932Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902949338,"2023-08-13T05:02:29.338133265Z"
github.com,"spring-cloud/spring-cloud-commons",main,Maven,1.7.1,1.33.1,1691902993957,"2023-08-13T05:03:13.957002741Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873879804,"2023-08-12T20:57:59.804077309Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873556559,"2023-08-12T20:52:36.559036148Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873756124,"2023-08-12T20:55:56.124677579Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873924488,"2023-08-12T20:58:44.488906044Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873901141,"2023-08-12T20:58:21.141549811Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873778989,"2023-08-12T20:56:18.989444425Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873856730,"2023-08-12T20:57:36.730776319Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873733981,"2023-08-12T20:55:33.981740621Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873646274,"2023-08-12T20:54:06.274695536Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873597409,"2023-08-12T20:53:17.409291115Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873824634,"2023-08-12T20:57:04.634162659Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873674836,"2023-08-12T20:54:34.836201432Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873704428,"2023-08-12T20:55:04.428288837Z"
github.com,"spring-projects/spring-ldap",main,Gradle,1.2.6,1.33.1,1691873799591,"2023-08-12T20:56:39.591761081Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691881890202,"2023-08-12T23:11:30.202128183Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691882112328,"2023-08-12T23:15:12.328478284Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691881549430,"2023-08-12T23:05:49.430354272Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691882079253,"2023-08-12T23:14:39.253611325Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691882062198,"2023-08-12T23:14:22.198453682Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691881795805,"2023-08-12T23:09:55.805450631Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691882089146,"2023-08-12T23:14:49.146327040Z"
github.com,"spring-cloud/spring-cloud-netflix",main,Maven,1.7.1,1.33.1,1691882101533,"2023-08-12T23:15:01.533400262Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691897631272,"2023-08-13T03:33:51.272660995Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898428698,"2023-08-13T03:47:08.698792255Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898250137,"2023-08-13T03:44:10.137075894Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898780756,"2023-08-13T03:53:00.756488363Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898712670,"2023-08-13T03:51:52.670696831Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898619582,"2023-08-13T03:50:19.582645594Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898744455,"2023-08-13T03:52:24.455867628Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898533154,"2023-08-13T03:48:53.154593741Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898657727,"2023-08-13T03:50:57.727193256Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898475669,"2023-08-13T03:47:55.669378892Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898802288,"2023-08-13T03:53:22.288361801Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898565244,"2023-08-13T03:49:25.244716446Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898109437,"2023-08-13T03:41:49.437597047Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898227545,"2023-08-13T03:43:47.545074221Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898820341,"2023-08-13T03:53:40.341676161Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898514993,"2023-08-13T03:48:34.993292981Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898294877,"2023-08-13T03:44:54.877281484Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898590806,"2023-08-13T03:49:50.806855850Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898171116,"2023-08-13T03:42:51.116611130Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898032340,"2023-08-13T03:40:32.340394459Z"
github.com,"spring-cloud/spring-cloud-task",main,Maven,1.7.1,1.33.1,1691898457674,"2023-08-13T03:47:37.674149110Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910281193,"2023-08-13T07:04:41.193495481Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910285877,"2023-08-13T07:04:45.877832148Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910367042,"2023-08-13T07:06:07.042215862Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910275865,"2023-08-13T07:04:35.865742699Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910419697,"2023-08-13T07:06:59.697741962Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910372154,"2023-08-13T07:06:12.154720403Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910393327,"2023-08-13T07:06:33.327296569Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910387298,"2023-08-13T07:06:27.298274328Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910337018,"2023-08-13T07:05:37.018937128Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910186245,"2023-08-13T07:03:06.245811267Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910357223,"2023-08-13T07:05:57.223490917Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910307629,"2023-08-13T07:05:07.629951286Z"
github.com,"spring-cloud/spring-cloud-core-tests",main,Maven,1.7.1,1.33.1,1691910344375,"2023-08-13T07:05:44.375057052Z"
github.com,Netflix/Surus,master,Maven,1.7.1,1.33.1,1691858417989,2023-08-12T16:40:17.989Z
github.com,Netflix/Fenzo,master,Gradle,1.2.6,1.33.1,1691905658876,2023-08-13T05:47:38.876Z
github.com,Netflix/Fenzo,master,Gradle,1.2.6,1.33.1,1691905693228,2023-08-13T05:48:13.228Z
github.com,Netflix/Fenzo,master,Gradle,1.2.6,1.33.1,1691905676177,2023-08-13T05:47:56.177Z
github.com,Netflix/gradle-template,master,Gradle,1.2.6,1.33.1,1691858882300,2023-08-12T16:48:02.300Z
github.com,Netflix/gradle-template,master,Gradle,1.2.6,1.33.1,1691858870489,2023-08-12T16:47:50.489Z
github.com,Netflix/gradle-template,master,Gradle,1.2.6,1.33.1,1691858897913,2023-08-12T16:48:17.913Z
github.com,Netflix/frigga,master,Gradle,1.2.6,1.33.1,1691872546622,2023-08-12T20:35:46.622Z
github.com,Netflix/dynomite-manager,dev,Gradle,1.2.6,1.33.1,1691892369758,2023-08-13T02:06:09.758Z
github.com,Netflix/dynomite-manager,dev,Gradle,1.2.6,1.33.1,1691892351181,2023-08-13T02:05:51.181Z
github.com,Netflix/dynomite-manager,dev,Gradle,1.2.6,1.33.1,1691892332564,2023-08-13T02:05:32.564Z
github.com,Netflix/dynomite-manager,dev,Gradle,1.2.6,1.33.1,1691892300213,2023-08-13T02:05:00.213Z
github.com,"spring-projects/spring-session-data-mongodb",main,Maven,1.7.1,1.33.1,1691893882479,2023-08-13T02:31:22.479Z
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918475038,"2023-08-13T09:21:15.038497132Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917489652,"2023-08-13T09:04:49.652181829Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917633226,"2023-08-13T09:07:13.226617165Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917724322,"2023-08-13T09:08:44.322288307Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917299000,"2023-08-13T09:01:39.000957097Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691919019248,"2023-08-13T09:30:19.248931056Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917917572,"2023-08-13T09:11:57.572201904Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917752331,"2023-08-13T09:09:12.331110451Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917772391,"2023-08-13T09:09:32.391113271Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917275971,"2023-08-13T09:01:15.971653616Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917832989,"2023-08-13T09:10:32.989479937Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917483594,"2023-08-13T09:04:43.594522601Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917736433,"2023-08-13T09:08:56.433778651Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917538375,"2023-08-13T09:05:38.375544132Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917527149,"2023-08-13T09:05:27.149658091Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918486193,"2023-08-13T09:21:26.193438516Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918057415,"2023-08-13T09:14:17.415849519Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918091638,"2023-08-13T09:14:51.638517321Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918266425,"2023-08-13T09:17:46.425031334Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918212606,"2023-08-13T09:16:52.606681045Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917262867,"2023-08-13T09:01:02.867634379Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918629883,"2023-08-13T09:23:49.883253358Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918016718,"2023-08-13T09:13:36.718197891Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917614722,"2023-08-13T09:06:54.722041557Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918049693,"2023-08-13T09:14:09.693731163Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918042941,"2023-08-13T09:14:02.941009032Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917747316,"2023-08-13T09:09:07.316938651Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917464045,"2023-08-13T09:04:24.045684217Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917571402,"2023-08-13T09:06:11.402946467Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918390350,"2023-08-13T09:19:50.350257547Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917428268,"2023-08-13T09:03:48.268897015Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918073931,"2023-08-13T09:14:33.931552059Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917372031,"2023-08-13T09:02:52.031168212Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917335995,"2023-08-13T09:02:15.995362698Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917399642,"2023-08-13T09:03:19.642655443Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918251551,"2023-08-13T09:17:31.551458779Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917973326,"2023-08-13T09:12:53.326295338Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917901263,"2023-08-13T09:11:41.263817684Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917658697,"2023-08-13T09:07:38.697232583Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918366998,"2023-08-13T09:19:26.998645908Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918903293,"2023-08-13T09:28:23.293611021Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918931745,"2023-08-13T09:28:51.745638629Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917757893,"2023-08-13T09:09:17.893646780Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917711889,"2023-08-13T09:08:31.889378132Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918280401,"2023-08-13T09:18:00.401083416Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917533078,"2023-08-13T09:05:33.078866812Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917476472,"2023-08-13T09:04:36.472057313Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918033386,"2023-08-13T09:13:53.386257268Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917340408,"2023-08-13T09:02:20.408286207Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917330982,"2023-08-13T09:02:10.982464990Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918289822,"2023-08-13T09:18:09.822878754Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918565683,"2023-08-13T09:22:45.683525147Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917957716,"2023-08-13T09:12:37.716025203Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918375158,"2023-08-13T09:19:35.158485719Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918509602,"2023-08-13T09:21:49.602654607Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918592977,"2023-08-13T09:23:12.977166079Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917894816,"2023-08-13T09:11:34.816706081Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918313933,"2023-08-13T09:18:33.933383117Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917803834,"2023-08-13T09:10:03.834860546Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917521506,"2023-08-13T09:05:21.506494680Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917470502,"2023-08-13T09:04:30.502236086Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917664586,"2023-08-13T09:07:44.586739747Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918002032,"2023-08-13T09:13:22.032478650Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917457667,"2023-08-13T09:04:17.667589960Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917509841,"2023-08-13T09:05:09.841345413Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917693206,"2023-08-13T09:08:13.206642495Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917988397,"2023-08-13T09:13:08.397769847Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917326418,"2023-08-13T09:02:06.418004436Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917887534,"2023-08-13T09:11:27.534104539Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917675296,"2023-08-13T09:07:55.296155332Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917305218,"2023-08-13T09:01:45.218382946Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917565408,"2023-08-13T09:06:05.408754758Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917623936,"2023-08-13T09:07:03.936930533Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918545776,"2023-08-13T09:22:25.776484363Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918220449,"2023-08-13T09:17:00.449718820Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917406637,"2023-08-13T09:03:26.637319946Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918463779,"2023-08-13T09:21:03.779440313Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917718158,"2023-08-13T09:08:38.158274039Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917516186,"2023-08-13T09:05:16.186890234Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918099196,"2023-08-13T09:14:59.196402091Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917791224,"2023-08-13T09:09:51.224242120Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917594315,"2023-08-13T09:06:34.315601863Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918580030,"2023-08-13T09:23:00.030837664Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918322240,"2023-08-13T09:18:42.240806959Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918358965,"2023-08-13T09:19:18.965226461Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917879673,"2023-08-13T09:11:19.673297576Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917641844,"2023-08-13T09:07:21.844115299Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917422355,"2023-08-13T09:03:42.355063453Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917321782,"2023-08-13T09:02:01.782779144Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917994933,"2023-08-13T09:13:14.933128247Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918826969,"2023-08-13T09:27:06.969382837Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917392935,"2023-08-13T09:03:12.935530857Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917584941,"2023-08-13T09:06:24.941835173Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917699436,"2023-08-13T09:08:19.436648583Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917434641,"2023-08-13T09:03:54.641300506Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917255472,"2023-08-13T09:00:55.472685632Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918529286,"2023-08-13T09:22:09.286391505Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917797673,"2023-08-13T09:09:57.673525300Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917441617,"2023-08-13T09:04:01.617475085Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918205522,"2023-08-13T09:16:45.522560014Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918298411,"2023-08-13T09:18:18.411589712Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917947997,"2023-08-13T09:12:27.997367546Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917648570,"2023-08-13T09:07:28.570528952Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917293273,"2023-08-13T09:01:33.273006812Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917765281,"2023-08-13T09:09:25.281572966Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918642058,"2023-08-13T09:24:02.058991773Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918024580,"2023-08-13T09:13:44.580596030Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917314247,"2023-08-13T09:01:54.247089591Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917347190,"2023-08-13T09:02:27.190588752Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918451456,"2023-08-13T09:20:51.456364153Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918457357,"2023-08-13T09:20:57.357007996Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918306314,"2023-08-13T09:18:26.314692708Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917286574,"2023-08-13T09:01:26.574112639Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918082802,"2023-08-13T09:14:42.802716245Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917413509,"2023-08-13T09:03:33.509480751Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918107365,"2023-08-13T09:15:07.365824535Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918711797,"2023-08-13T09:25:11.797794765Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918236938,"2023-08-13T09:17:16.938133543Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918330067,"2023-08-13T09:18:50.067820336Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918516744,"2023-08-13T09:21:56.744300416Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691918228770,"2023-08-13T09:17:08.770231006Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917830468,"2023-08-13T09:10:30.468083535Z"
github.com,"spring-cloud/stream-applications",main,Maven,1.7.1,1.33.1,1691917249276,"2023-08-13T09:00:49.276805205Z"
