repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Lettuce Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Lettuce Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-messaging,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-messaging,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-jms,5.3.27,5.3.27,compile,0
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Messaging Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave MongoDB Reactive Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave MongoDB Reactive Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave MongoDB Reactive Instrumentation Tests",main,org.springframework,spring-tx,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave MongoDB Reactive Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Mvc Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Mvc Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Mvc Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Quartz Instrumentation Tests",main,org.springframework,spring-context-support,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Quartz Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Quartz Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Reactor Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Reactor Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Reactor Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Reactor Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Reactor Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RxJava Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RxJava Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RxJava Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RxJava Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave R2DBC Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave R2DBC Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave R2DBC Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave R2DBC Instrumentation Tests",main,org.springframework,spring-r2dbc,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Scheduling Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Scheduling Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Security Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Security Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Security Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Task Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Task Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Task Instrumentation Tests",main,org.springframework,spring-jdbc,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Task Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave WebFlux Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave WebFlux Instrumentation Tests",main,org.springframework,spring-context-support,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave WebFlux Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave WebFlux Instrumentation Tests",main,org.springframework,spring-webflux,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave WebFlux Instrumentation Tests",main,org.springframework,spring-webmvc,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave WebFlux Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RSocket Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RSocket Instrumentation Tests",main,org.springframework,spring-context-support,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RSocket Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RSocket Instrumentation Tests",main,org.springframework,spring-messaging,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RSocket Instrumentation Tests",main,org.springframework,spring-webflux,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave RSocket Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Zipkin Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Zipkin Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Zipkin Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Zipkin Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Sample",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Sample",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Sample Test Core",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Sample Test Core",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-messaging",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-messaging",main,org.springframework,spring-messaging,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-messaging",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-websocket",main,org.springframework,spring-webmvc,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-websocket",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-websocket",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-feign",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-feign",main,org.springframework,spring-context-support,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-feign",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-zipkin",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","spring-cloud-sleuth-sample-zipkin",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth API",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-messaging,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-websocket,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-jdbc,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-context,5.3.27,5.3.27,compile,0
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-webflux,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-context-support,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Instrumentation",main,org.springframework,spring-oxm,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-context,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-messaging,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-beans,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-websocket,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-jdbc,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-webflux,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-context-support,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Tests Common",main,org.springframework,spring-r2dbc,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Starter Sleuth with Brave",main,org.springframework,spring-core,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Starter Sleuth with Brave",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Starter Sleuth with Brave",main,org.springframework,spring-context,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Actuator Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Actuator Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Actuator Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Annotation Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,2
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Annotation Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Annotation Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Annotation Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Async Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Async Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Baggage Instrumentation Tests",main,org.springframework,spring-aop,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Baggage Instrumentation Tests",main,org.springframework,spring-context,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Baggage Instrumentation Tests",main,org.springframework,spring-web,5.3.27,5.3.27,compile,1
github.com,"spring-cloud/spring-cloud-sleuth",3.1.x,GITHUB,"https://github.com/spring-cloud/spring-cloud-sleuth/blob/3.1.x","Spring Cloud Sleuth Brave Baggage Instrumentation Tests",main,org.springframework,spring-core,5.3.27,5.3.27,compile,1
