repositoryOrigin,repositoryPath,repositoryBranch,buildTool,groupId,artifactId,version,dependencyGroupId,dependencyArtifactId,dependencyVersion,direct
github.com,joke/spock-mockable,main,Gradle,,spring,,org.springframework.boot,spring-boot-starter-web,2.7.5,true
github.com,joke/spock-mockable,main,Gradle,,spring,,org.springframework.boot,spring-boot-dependencies,2.7.5,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,com.google.auto.service,auto-service-annotations,1.0.1,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.junit.platform,junit-platform-launcher,1.9.0,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,net.bytebuddy,byte-buddy-agent,1.13.0,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,io.github.joke,dependencies,2.3.3-SNAPSHOT,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.junit.platform,junit-platform-engine,1.9.0,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.apache.groovy,groovy,4.0.7,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.projectlombok,lombok,1.18.26,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,net.bytebuddy,byte-buddy,1.14.0,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,com.google.dagger,dagger,2.44.2,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.spockframework,spock-core,2.3-groovy-4.0,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.slf4j,slf4j-api,2.0.6,true
github.com,joke/spock-mockable,main,Gradle,,spock-mockable,,org.jetbrains,annotations,24.0.0,true
github.com,joke/spock-mockable,main,Gradle,,kotlin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.20,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.jetbrains.kotlin,kotlin-test-junit,1.4.31,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.slf4j,slf4j-simple,1.7.30,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,io.cucumber,cucumber-junit,6.10.3,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.jetbrains.kotlin,kotlin-bom,1.4.31,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,io.cucumber,cucumber-java,6.10.3,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.jetbrains.kotlin,kotlin-test,1.4.31,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.31,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,io.cucumber,cucumber-java8,6.10.3,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.jetbrains.kotlin,kotlin-reflect,1.4.31,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.slf4j,jul-to-slf4j,1.7.30,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,org.slf4j,slf4j-api,1.7.30,true
github.com,"dave99galloway/cucumberTest",main,Gradle,,cucumberTest,,com.google.guava,guava,30.0-jre,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-instrumentation-preprocess-test-target",,"software.amazon.disco.disco-java-agent",disco-java-agent-core,0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-instrumentation-preprocess-test-target",,"software.amazon.disco.disco-java-agent","disco-java-agent-plugin-api",0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-instrumentation-preprocess-test-target",,"software.amazon.disco.disco-java-agent",disco-java-agent-api,0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-instrumentation-preprocess-test-plugin",,"software.amazon.disco.disco-java-agent",disco-java-agent-core,0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-instrumentation-preprocess-test-plugin",,"software.amazon.disco.disco-java-agent","disco-java-agent-plugin-api",0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-instrumentation-preprocess-test-plugin",,"software.amazon.disco.disco-java-agent",disco-java-agent-api,0.13.0,true
github.com,awslabs/disco,master,Gradle,,disco-java-agent-core,,"software.amazon.disco.disco-java-agent","disco-java-agent-plugin-api",0.13.0,true
github.com,awslabs/disco,master,Gradle,,disco-java-agent-core,,"software.amazon.disco.disco-java-agent",disco-java-agent-api,0.13.0,true
github.com,awslabs/disco,master,Gradle,,disco-java-agent-core,,"software.amazon.disco.disco-java-agent","disco-java-agent-inject-api",0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-inject-api",,"software.amazon.disco.disco-java-agent",disco-java-agent-api,0.13.0,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-plugin-api",,org.ow2.asm,asm-commons,9.2,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-plugin-api",,org.ow2.asm,asm,9.2,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-plugin-api",,org.ow2.asm,asm-tree,9.2,true
github.com,awslabs/disco,master,Gradle,,"disco-java-agent-plugin-api",,net.java.dev.jna,jna,5.8.0,true
github.com,"Doist/version-name-gradle-plugin",main,Gradle,,"version-name-gradle-plugin",,org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.3.72,true
github.com,"Doist/version-name-gradle-plugin",main,Gradle,,"version-name-gradle-plugin",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.3.72,true
github.com,"Doist/version-name-gradle-plugin",main,Gradle,,"version-name-gradle-plugin",,org.jetbrains.kotlin,kotlin-reflect,1.3.72,true
github.com,an3ll/wsdl2java,master,Gradle,,wsdl2java,,org.jetbrains.kotlin,kotlin-stdlib,1.5.0-M2,true
github.com,trivago/Heimdall.droid,master,Gradle,,library,,com.google.code.gson,gson,2.8.6,true
github.com,trivago/Heimdall.droid,master,Gradle,,library,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.10,true
github.com,trivago/Heimdall.droid,master,Gradle,,library,,io.reactivex.rxjava2,rxjava,2.2.19,true
github.com,"coditory/gradle-integration-test-plugin",master,Gradle,,integration-test-plugin,,org.jetbrains.kotlin,kotlin-gradle-plugin,1.9.0,true
github.com,"coditory/gradle-integration-test-plugin",master,Gradle,,integration-test-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.0,true
github.com,square/okio,master,Gradle,,samples,,com.squareup.okio,okio,3.6.0-SNAPSHOT,true
github.com,square/okio,master,Gradle,,samples,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.0,true
github.com,square/okio,master,Gradle,,samples,,org.jetbrains.kotlin,kotlin-stdlib-common,1.9.0,true
github.com,square/okio,master,Gradle,,okio-nodefilesystem,,org.jetbrains.kotlin,kotlin-dom-api-compat,1.9.0,true
github.com,square/okio,master,Gradle,,okio-nodefilesystem,,com.squareup.okio,okio,3.6.0-SNAPSHOT,true
github.com,square/okio,master,Gradle,,okio-nodefilesystem,,org.jetbrains.kotlin,kotlin-stdlib-js,1.9.0,true
github.com,"StefanOltmann/gradle-git-versioning-plugin",master,Gradle,,"gradle-git-versioning-plugin",,org.eclipse.jgit,org.eclipse.jgit,5.12.0.202106070339-r,true
github.com,"StefanOltmann/gradle-git-versioning-plugin",master,Gradle,,"gradle-git-versioning-plugin",,org.jetbrains.kotlin,kotlin-stdlib,1.5.10,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.codehaus.gpars,gpars,1.2.1,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.eclipse.jgit,org.eclipse.jgit,5.0.1.201806211838-r,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.codenarc,CodeNarc,2.0.0,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.ow2.asm,asm-commons,9.5,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.ow2.asm,asm,9.5,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,com.netflix.nebula,nebula-test,10.5.0,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.eclipse.jdt,core,3.1.1,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,commons-lang,commons-lang,2.6,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.0,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,com.netflix.nebula,nebula-gradle-interop,2.1.1,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,dev.gradleplugins,gradle-api,7.6,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,org.apache.maven,maven-model-builder,3.8.3,true
github.com,"nebula-plugins/gradle-lint-plugin",main,Gradle,,gradle-lint-plugin,,com.google.guava,guava,19.0,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,"com.fasterxml.jackson.core",jackson-databind,2.14.3,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,"com.fasterxml.jackson.core",jackson-core,2.14.3,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,org.assertj,assertj-core,3.23.1,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,"org.springframework.kafka",spring-kafka,3.0.11-SNAPSHOT,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,org.jetbrains.kotlin,kotlin-stdlib,1.7.20,true
github.com,"spring-projects/spring-kafka",main,Gradle,,spring-kafka-docs,,org.springframework.boot,spring-boot-starter,3.0.9,true
github.com,joskar201/kotlin-neo4j,master,Gradle,,kotlin-neo4j,,org.neo4j.driver,neo4j-java-driver,4.2.1,true
github.com,joskar201/kotlin-neo4j,master,Gradle,,kotlin-neo4j,,org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.4.32,true
github.com,joskar201/kotlin-neo4j,master,Gradle,,kotlin-neo4j,,org.jetbrains.kotlin,kotlin-reflect,1.4.32,true
github.com,joskar201/kotlin-neo4j,master,Gradle,,kotlin-neo4j,,org.slf4j,slf4j-api,1.7.30,true
github.com,joskar201/kotlin-neo4j,master,Gradle,,kotlin-neo4j,,org.neo4j,neo4j,4.2.1,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,"org.apache.httpcomponents",httpclient,4.5.3,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.osgi,org.osgi.annotation,6.0.0,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,com.cognifide.aet,jobs-api,3.2.2,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.apache.commons,commons-lang3,3.7,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,com.cognifide.aet,selenium,3.2.2,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,com.google.code.gson,gson,2.8.5,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,com.cognifide.aet,communication-api,3.2.2,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.3.61,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.jetbrains.kotlin,kotlin-reflect,1.3.61,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.slf4j,slf4j-api,1.7.7,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,com.google.guava,guava,25.1-jre,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.osgi,"org.osgi.service.metatype.annotations",1.3.0,true
github.com,"malaskowski/aet-modifier-template",master,Gradle,,aet-modifier-template,,org.osgi,"org.osgi.service.component.annotations",1.3.0,true
github.com,gradle/gcc2speedscope,master,Gradle,,gcc2speedscope,,com.github.erosb,everit-json-schema,1.14.2,true
github.com,gradle/gcc2speedscope,master,Gradle,,gcc2speedscope,,com.google.code.gson,gson,2.10.1,true
github.com,gradle/gcc2speedscope,master,Gradle,,gcc2speedscope,,org.jetbrains.kotlin,kotlin-bom,1.9.0,true
github.com,gradle/gcc2speedscope,master,Gradle,,gcc2speedscope,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.0,true
github.com,gradle/gcc2speedscope,master,Gradle,,gcc2speedscope,,com.h2database,h2,2.2.220,true
github.com,gradle/gcc2speedscope,master,Gradle,,gcc2speedscope,,org.jetbrains.kotlinx,kotlinx-coroutines-core,1.7.3,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,com.github.docker-java,docker-java-core,3.2.13,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,"org.jetbrains.intellij.plugins",structure-base,3.190,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,"org.jetbrains.intellij.plugins",structure-teamcity,3.190,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,org.jetbrains.intellij,"plugin-repository-rest-client",2.0.20,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,de.undercouch,gradle-download-task,5.1.0,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,com.github.docker-java,"docker-java-transport-httpclient5",3.2.13,true
github.com,"rodm/gradle-teamcity-plugin",main,Gradle,,gradle-teamcity-plugin,,org.jetbrains,marketplace-zip-signer,0.1.8,true
github.com,Jhvictor4/gradle-plugins,main,Gradle,,example,,org.springframework.boot,spring-boot-starter-web,2.6.0,true
github.com,Jhvictor4/gradle-plugins,main,Gradle,,example,,org.springframework.boot,"spring-boot-starter-data-jpa",2.6.0,true
github.com,Jhvictor4/gradle-plugins,main,Gradle,,example,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.6.0,true
github.com,"ekino/kotlin-quality-plugin",master,Gradle,,kotlin-quality-plugin,,"org.sonarsource.scanner.gradle",sonarqube-gradle-plugin,4.0.0.2929,true
github.com,"ekino/kotlin-quality-plugin",master,Gradle,,kotlin-quality-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.20,true
github.com,"ekino/kotlin-quality-plugin",master,Gradle,,kotlin-quality-plugin,,"io.gitlab.arturbosch.detekt",detekt-gradle-plugin,1.23.1,true
github.com,"ekino/kotlin-quality-plugin",master,Gradle,,kotlin-quality-plugin,,org.jetbrains.kotlin,kotlin-reflect,1.8.20,true
github.com,"ekino/kotlin-quality-plugin",master,Gradle,,kotlin-quality-plugin,,"org.jlleitschuh.gradle.ktlint","org.jlleitschuh.gradle.ktlint.gradle.plugin",11.3.1,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,com.squareup.retrofit2,retrofit,2.6.2,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,"com.fasterxml.jackson.core",jackson-databind,2.14.2,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,"com.fasterxml.jackson.dataformat",jackson-dataformat-cbor,2.14.2,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,com.google.code.gson,gson,2.9.0,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,com.squareup.okhttp3,logging-interceptor,4.10.0,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,org.projectlombok,lombok,1.18.4,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.20,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,org.json,json,20230227,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,com.squareup.retrofit2,converter-gson,2.6.2,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,org.slf4j,slf4j-api,1.7.28,true
github.com,pubnub/java,master,Gradle,,pubnub-gson,,org.jetbrains,annotations,23.0.0,true
github.com,"bnorm/robocode-gradle-plugin",main,Gradle,,robocode-gradle-plugin,,com.github.johnrengelman,shadow,8.1.1,true
github.com,"bnorm/robocode-gradle-plugin",main,Gradle,,robocode-gradle-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.10,true
github.com,"bnorm/robocode-gradle-plugin",main,Gradle,,robocode-gradle-plugin,,"com.fasterxml.jackson.module",jackson-module-kotlin,2.12.0,true
github.com,"bnorm/robocode-gradle-plugin",main,Gradle,,robocode-gradle-plugin,,"com.fasterxml.jackson.dataformat",jackson-dataformat-xml,2.12.0,true
github.com,"bnorm/robocode-gradle-plugin",main,Gradle,,robocode-gradle-plugin,,org.jetbrains.kotlin,kotlin-reflect,1.8.10,true
github.com,"bnorm/robocode-gradle-plugin",main,Gradle,,robocode-gradle-plugin,,com.squareup.okhttp3,okhttp,4.11.0,true
github.com,Starlight220/KoJni,main,Gradle,,Starlight220_KoJni_main,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.20,true
github.com,Gleethos/neureka,master,Gradle,,neureka,,org.jocl,jocl,2.0.5,true
github.com,Gleethos/neureka,master,Gradle,,neureka,,org.slf4j,slf4j-api,2.0.7,true
github.com,MrBergin/arch-unit-tests,master,Gradle,,arch-unit-tests,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.5.31,true
github.com,MrBergin/arch-unit-tests,master,Gradle,,arch-unit-tests,,dev.mrbergin,run-dependency-tests,0.0.1,true
github.com,MrBergin/arch-unit-tests,master,Gradle,,arch-unit-tests,,org.jetbrains.kotlin,kotlin-reflect,1.5.31,true
github.com,"saltedfishclub/oni-gradle-plugin",master,Gradle,,Oni-Gradle-Plugin,,org.jetbrains.kotlin,kotlin-stdlib,1.4.10,true
github.com,"saltedfishclub/oni-gradle-plugin",master,Gradle,,Oni-Gradle-Plugin,,org.jetbrains.kotlinx,"kotlinx-serialization-json",1.0.1,true
github.com,"Heapy/heapy-properties-gradle-plugin",master,Gradle,,"Heapy_heapy-properties-gradle-plugin_master",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.3.72,true
github.com,"Heapy/heapy-properties-gradle-plugin",master,Gradle,,"Heapy_heapy-properties-gradle-plugin_master",,org.jetbrains.kotlin,kotlin-reflect,1.3.72,true
github.com,Foso/Cabret-Log,master,Gradle,,"cabret-compiler-plugin-native",,"de.jensklingenberg.cabret",cabret-compiler-runtime,1.0.4,true
github.com,Foso/Cabret-Log,master,Gradle,,"cabret-compiler-plugin-native",,org.jetbrains.kotlin,kotlin-compiler,1.5.10,true
github.com,Foso/Cabret-Log,master,Gradle,,"cabret-compiler-plugin-native",,com.google.auto.service,auto-service,1.0-rc7,true
github.com,Foso/Cabret-Log,master,Gradle,,"cabret-compiler-plugin-native",,org.jetbrains.kotlin,kotlin-stdlib,1.5.10,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-runtime,,org.jetbrains.kotlin,kotlin-stdlib,1.5.10,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-runtime,,"de.jensklingenberg.cabret",cabret-log-jvm,1.0.4,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-runtime,,org.jetbrains.kotlin,"kotlin-compiler-embeddable",1.5.10,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-plugin,,"de.jensklingenberg.cabret",cabret-compiler-runtime,1.0.4,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-plugin,,com.google.auto.service,auto-service,1.0-rc7,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-plugin,,org.jetbrains.kotlin,kotlin-stdlib,1.5.10,true
github.com,Foso/Cabret-Log,master,Gradle,,cabret-compiler-plugin,,org.jetbrains.kotlin,"kotlin-compiler-embeddable",1.5.10,true
github.com,Mics21/localinfra,main,Gradle,,localInfraPlugin,,io.fabric8,kubernetes-client,6.0.0,true
github.com,Mics21/localinfra,main,Gradle,,localInfraPlugin,,org.jetbrains.kotlin,kotlin-stdlib,1.5.21,true
github.com,Mics21/localinfra,main,Gradle,,localInfraPlugin,,org.jetbrains.kotlin,kotlin-gradle-plugin,1.5.21,true
github.com,"ptkltm/com.github.ptkltm.development.recursiveinclude.gradleplugin",master,Gradle,,"ptkltm_com.github.ptkltm.development.recursiveinclude.gradleplugin_master",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.10,true
github.com,"testaxis/coverage-per-test-gradle-plugin",master,Gradle,,runtime,,org.jetbrains.kotlin,kotlin-stdlib,1.3.72,true
github.com,"testaxis/coverage-per-test-gradle-plugin",master,Gradle,,runtime,,org.junit.jupiter,junit-jupiter-api,5.7.0,true
github.com,"PixelOutlaw/buildconfig-gradle-plugin",main,Gradle,,sample-kotlin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.32,true
github.com,"PixelOutlaw/buildconfig-gradle-plugin",main,Gradle,,sample-groovy,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.32,true
github.com,"StareStarrySky/site-gradle-plugin",main,Gradle,,plugin,,org.jetbrains.kotlin,kotlin-stdlib,1.4.21,true
github.com,"StareStarrySky/site-gradle-plugin",main,Gradle,,plugin,,org.jetbrains.kotlin,kotlin-bom,1.4.21,true
github.com,"StareStarrySky/site-gradle-plugin",main,Gradle,,plugin,,org.jetbrains.kotlin,kotlin-reflect,1.4.21,true
github.com,"StareStarrySky/site-gradle-plugin",main,Gradle,,plugin,,org.kohsuke,github-api,1.123,true
github.com,"lukecmstevens/release-helper",main,Gradle,,release-helper,,org.jetbrains.kotlin,kotlin-bom,1.5.32,true
github.com,"lukecmstevens/release-helper",main,Gradle,,release-helper,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.5.32,true
github.com,"reimersoftware/spark-gradle-plugin",master,Gradle,,spark-gradle-plugin,,org.jetbrains.kotlin,kotlin-stdlib,1.3.71,true
github.com,"reimersoftware/spark-gradle-plugin",master,Gradle,,spark-gradle-plugin,,org.apache.spark,spark-launcher_2.12,2.4.4,true
github.com,"ekino/gradle-docker-plugin",master,Gradle,,gradle-docker-plugin,,com.avast.gradle,"gradle-docker-compose-plugin",0.14.9,true
github.com,"ekino/gradle-docker-plugin",master,Gradle,,gradle-docker-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.22,true
github.com,rahulsom/waena,master,Gradle,,plugin,,io.codearte.gradle.nexus,"gradle-nexus-staging-plugin",0.30.0,true
github.com,rahulsom/waena,master,Gradle,,plugin,,com.netflix.nebula,nebula-publishing-plugin,20.3.0,true
github.com,rahulsom/waena,master,Gradle,,plugin,,com.netflix.nebula,gradle-contacts-plugin,7.0.1,true
github.com,rahulsom/waena,master,Gradle,,plugin,,de.marcphilipp.gradle,nexus-publish-plugin,0.4.0,true
github.com,rahulsom/waena,master,Gradle,,plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.9.0,true
github.com,rahulsom/waena,master,Gradle,,plugin,,org.jetbrains.kotlin,kotlin-reflect,1.9.0,true
github.com,rahulsom/waena,master,Gradle,,plugin,,com.netflix.nebula,gradle-info-plugin,12.1.6,true
github.com,rahulsom/waena,master,Gradle,,plugin,,com.netflix.nebula,nebula-release-plugin,17.2.2,true
github.com,rahulsom/waena,master,Gradle,,plugin,,"gradle.plugin.com.dorongold.plugins",task-tree,1.5,true
github.com,square/retrofit,master,Gradle,,test-helpers,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,test-helpers,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,jaxb3,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,jaxb3,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,jaxb3,,jakarta.xml.bind,jakarta.xml.bind-api,3.0.1,true
github.com,square/retrofit,master,Gradle,,robovm-test,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,robovm-test,,com.mobidevelop.robovm,robovm-rt,2.3.14,true
github.com,square/retrofit,master,Gradle,,simplexml,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,simplexml,,org.simpleframework,simple-xml,2.7.1,true
github.com,square/retrofit,master,Gradle,,simplexml,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,jackson,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,jackson,,"com.fasterxml.jackson.core",jackson-databind,2.15.2,true
github.com,square/retrofit,master,Gradle,,jackson,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,protobuf,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,protobuf,,com.google.protobuf,protobuf-java,3.24.1,true
github.com,square/retrofit,master,Gradle,,protobuf,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,scala,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,scala,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,scala,,org.scala-lang,scala-library,2.13.11,true
github.com,square/retrofit,master,Gradle,,guava,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,guava,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,guava,,com.google.guava,guava,32.1.2-jre,true
github.com,square/retrofit,master,Gradle,,guava,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,guava,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,guava,,com.google.guava,guava,32.1.2-jre,true
github.com,square/retrofit,master,Gradle,,rxjava,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,rxjava,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,rxjava,,io.reactivex,rxjava,1.3.8,true
github.com,square/retrofit,master,Gradle,,retrofit,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,retrofit,,org.jetbrains.kotlin,kotlin-stdlib,1.9.10,true
github.com,square/retrofit,master,Gradle,,retrofit,,org.jetbrains.kotlinx,kotlinx-coroutines-core,1.7.3,true
github.com,square/retrofit,master,Gradle,,retrofit,,com.squareup.okhttp3,okhttp,3.14.9,true
github.com,square/retrofit,master,Gradle,,retrofit,,com.google.android,android,4.1.1.4,true
github.com,square/retrofit,master,Gradle,,retrofit,,org.codehaus.mojo,"animal-sniffer-annotations",1.23,true
github.com,square/retrofit,master,Gradle,,moshi,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
github.com,square/retrofit,master,Gradle,,moshi,,com.squareup.moshi,moshi,1.15.0,true
github.com,square/retrofit,master,Gradle,,moshi,,com.google.code.findbugs,jsr305,3.0.2,true
github.com,square/retrofit,master,Gradle,,scalars,,com.squareup.retrofit2,retrofit,2.10.0-SNAPSHOT,true
